SA_Cover_thickness_50m_GDA94_NoData_dx,SA_Cover_thickness_50m_GDA94_NoData_dy,dem-9s_GDA94_SA_NoData_dx,dem-9s_GDA94_SA_NoData_dy,SA_CoverThickness_400m_GDA94_NoData_dx,SA_CoverThickness_400m_GDA94_NoData_dy
-20.433252,525.25195,-0.11867066,0.086904146,1.1909058,-1.9149872
-4.1296387,526.8631,1.6590096,-0.47435838,1.1330048,-2.5736663
-4.2101564,526.2506,-0.5546616,-3.9260812,1.5595306,-2.9581025
-37.718117,519.80884,2.658657,-1.2071335,1.828482,-4.663263
-97.11924,479.15765,-1.6353287,3.1164405,0.98041993,-4.497897
-125.406296,376.17426,-1.4027885,-3.272551,2.9098632,-6.788428
-107.083595,277.77325,2.0410798,-0.6309807,5.5604033,-6.559659
-96.81738,184.66972,5.203593,-11.962954,4.5868835,-9.397082
-119.364456,125.223976,-5.289139,8.639527,5.7393556,-5.174707
-86.15249,141.231,-8.796964,-0.74193877,-1.7680725,-4.2571716
28.341015,139.17001,0.97398454,-3.511331,-10.626172,-5.93468
171.1252,104.227684,0.17727776,-0.7694893,-18.32248,-8.300611
311.52594,53.53408,0.64684486,-0.28807107,-14.996015,-12.222018
,,-4.2249937,-1.5869974,1.1076813,-3.4704576
,,3.9001584,-7.362944,-0.47550812,-3.7068756
99.85669,536.7505,1.2767372,4.6763277,-3.6650352,-3.5071774
-59.43994,266.97168,3.6081936,1.3759682,-2.0653934,-1.2754457
-193.42993,112.42822,1.7313617,-0.6014954,-0.54502714,-0.3876087
-316.66992,,-0.66772395,-1.9097465,0.21057215,-0.25968838
,,,,,
,,0.77301866,-6.261256,0.5444689,-0.4212594
83.71362,,4.039542,0.7267868,-0.036530495,-0.4137947
71.25061,37.88025,0.03364563,-0.7164963,-0.23022595,-0.012287522
48.473797,22.686361,-2.0816743,0.6017353,3.3666642,2.529287
23.431885,11.717163,2.3263118,1.8629755,4.277623,3.9141564
8.44248,0.16918945,-0.2915699,-2.5718231,-3.0836015,3.3938484
7.690381,10.698047,0.14474812,-1.6366799,-1.6063969,1.1964886
-4.949365,20.651953,0.28818187,-1.3472933,-0.24683037,0.99166185
-23.329687,37.370216,1.0155449,-0.68301046,-1.7943738,0.8517841
-29.879395,58.08794,0.8129757,-0.9251995,0.45107633,-1.661171
-26.950586,76.26748,-2.629245,-1.0861107,-0.85687274,-0.8511713
11.604883,101.38403,-0.7243,-0.5633648,0.083221056,0.8475975
30.620459,105.261086,-0.6368958,-0.49774474,-0.034900665,0.8780855
48.086376,107.15918,2.131717,-1.0856335,1.1798103,0.36405355
65.430275,107.22905,0.91406596,1.7236633,-0.51873934,-0.30934793
81.70874,107.73749,-0.44435462,-1.2170537,-0.54037476,-0.26204243
95.83125,104.99359,2.2498631,-0.6013805,0.26831856,-0.5048475
106.59892,97.41719,1.5123596,-0.14090729,-0.34636268,-0.90654695
112.73125,90.89321,-1.1388108,-0.5860535,0.34811744,-0.3453884
120.63408,82.50166,-1.6572288,-0.04382248,0.6334146,-0.048651505
125.44907,68.12773,0.23802643,-0.5055035,0.32959098,0.33039552
86.66475,44.742626,-0.44309768,-0.61262286,-1.4879948,0.35880262
36.709034,23.786327,0.041153718,-0.6421043,0.111745164,2.985992
37.302784,9.186475,0.26199263,0.8940277,-0.06588726,0.7003962
51.5437,-0.92338866,3.787847,-1.9021919,-0.53396654,-0.16465588
38.802345,-3.4044921,-0.44841614,-2.1896758,0.936406,-0.2993494
-14.294629,0.726416,4.8063607,-0.0007369995,0.36016446,-0.78842485
-145.55688,7.76084,2.491069,-0.30235595,0.18503419,-1.7143682
-267.76556,12.47539,0.7283951,-0.8660866,1.215025,-4.1133337
-113.419044,-0.13725586,-3.6079078,1.9398346,6.8298798,-2.721112
170.15923,-22.203028,-0.8186439,-1.1629639,-2.1093254,-1.6583267
124.79307,-105.189064,0.5378784,-0.20288086,1.5389344,-1.5284771
13.910693,-150.68306,-1.8239167,-1.1201493,0.6079281,1.2294811
40.37627,-97.54507,0.7633354,-1.2015938,-1.492453,3.2479115
-10.613379,46.382957,1.093106,-1.0136185,-2.222199,1.4250034
-80.73208,123.79409,0.79551923,-1.6444916,-0.7510429,0.17021632
-123.59155,158.95914,3.1656563,-2.4998596,0.3482712,0.2077606
-161.6083,181.66373,-1.4742485,-1.4569237,0.99896,-0.048730087
-188.36148,174.98613,11.586286,-0.51390535,-6.187331,-0.1703227
-169.3563,150.84488,10.587352,6.209006,-1.5201114,-1.6969538
-103.15825,122.129684,10.268347,11.904001,1.4204639,-0.78691566
-20.019093,99.2145,-2.033142,-2.7441406,1.8530849,1.8945843
10.477979,87.22085,3.1028228,7.1753173,-0.2541516,-0.54174674
2.6538575,81.1229,2.8860335,5.3975554,-0.7239281,-1.4517955
-2.848584,86.38047,-7.333356,-12.20936,1.2732975,0.8071777
-4.4364257,89.83598,4.151222,-9.080374,-0.81943333,0.61349374
-0.058642577,89.60161,-1.241243,-0.52971494,0.23374376,0.8402505
-2.774756,90.18052,-0.23735961,-1.2827148,-0.8271898,-0.010385299
-1.0429199,91.60591,-1.5146332,-0.9527756,-0.022073507,-0.08261566
3.4306152,92.602196,3.919763,4.850319,0.03834491,0.052437257
5.3608885,95.49404,0.18704835,0.19209747,-0.12350173,0.18562417
1.2748047,98.79409,-0.41188812,-0.080244444,-0.113467574,0.115399934
-4.999414,100.50205,1.0867722,-0.21528015,0.9791994,-0.15176444
-7.6515627,99.67344,5.758943,-7.892522,-0.5576769,-0.24764487
-5.262793,95.10132,4.8764434,6.0243516,0.13894972,-1.2420722
-5.256543,96.76235,-3.7546494,-6.315529,-0.5952875,0.99880856
-6.772119,97.31563,6.1603255,-4.1867495,-1.6010029,0.19686298
-4.16875,83.3375,4.4028993,-7.786519,-0.55383444,1.2119431
-1.0979004,77.88847,-3.0532684,7.2518525,1.4385662,1.0608904
-3.7226562,80.06392,-1.2107422,0.5556534,2.3852856,-1.7851149
6.6265626,84.338425,-2.9737334,0.9845535,0.9501704,0.42576617
119.34619,81.816696,-0.20976563,-0.6154755,0.021584272,-0.0022781373
198.16904,23.73667,0.030902099,-0.7102448,0.012320328,0.3114167
293.87134,-70.590866,-0.26943055,-0.51123583,0.116109565,0.304576
432.1993,-212.98691,0.0654953,-0.0517601,0.6008766,-0.17406455
461.61115,-404.598,0.4404335,0.27026215,1.4117241,-0.4928936
346.0717,-486.87143,2.31876,1.6802833,2.019693,-0.92157304
215.98633,-418.93378,1.1679108,0.7784363,1.1257489,-1.8916728
100.75674,-287.36905,-0.64325255,-0.27662507,2.931684,-1.4906098
24.504883,-183.49727,0.43997344,-0.3705017,2.325789,-4.4526243
-3.372168,-91.350876,-1.1911201,-2.9041488,-2.100151,-9.378422
-1.0124023,19.51504,-1.6762207,-0.5245117,1.2264168,-8.286242
-27.633398,96.15547,-0.36817247,0.5158722,5.666307,-4.3362837
-85.265625,149.28487,-0.1739624,0.10654221,4.95222,-2.0980408
-156.56816,246.99707,-1.0047966,-0.6371727,2.4560852,-2.7438416
-289.88925,302.45294,0.57945937,-1.1193794,0.7286072,-2.0837219
-392.28705,265.7979,-0.24154511,0.042043306,0.35197145,-0.78282773
-373.611,123.069336,-1.141671,-0.4341034,0.07275696,-0.2268982
-294.73706,-22.450537,2.3136978,1.3415741,-0.014047241,0.43013304
-125.24585,-35.892334,1.4652474,2.4310799,-0.47869262,2.758548
50.24209,58.94834,0.07293701,3.8961937,0.6926605,3.2956238
88.036865,162.5498,1.3039818,1.2167511,0.85693663,-0.95940554
28.341991,200.97319,1.1186631,-0.3585121,1.8305085,-1.2528473
-11.285889,196.93198,1.2089669,-0.4049675,1.2910217,-1.2307892
-3.4924316,200.55469,1.3807373,-2.3433647,2.0701232,-2.4040253
-4.7234864,204.16904,4.385007,0.42823792,2.2493439,-4.183038
-19.029688,209.79721,-0.9291382,1.4721763,4.4112883,-3.4753234
-36.81797,191.63419,-1.5782875,-0.22959061,4.610614,-3.1004395
-41.927002,146.4231,-3.1853561,2.1026864,5.5634766,-5.49639
-62.220165,142.5332,2.7918067,-0.30130386,5.9669676,-8.625305
-109.849365,157.74472,2.0264404,-7.3620224,6.718915,-6.2446775
-129.49287,174.8453,-12.307017,4.86416,5.4292784,-4.011279
-93.75981,161.43985,-10.523792,3.0559897,-3.2058167,-8.094391
48.083008,150.21484,-1.7592642,0.14924316,-6.4142942,-6.6859617
217.64883,122.06533,-0.19053154,-0.11533813,-9.116974,-8.363562
312.92914,149.33603,0.5906414,0.848904,-12.43815,-9.567123
273.31732,187.60498,0.7429016,0.11619987,-11.417264,-11.624148
46.82827,165.46445,0.024477005,0.0328537,-9.85365,-7.5270066
,,2.4107146,-4.3000317,1.6303307,-0.7488068
,,-4.651975,-4.242116,2.3026505,-0.6548378
433.141,339.04077,1.5617813,-5.3478136,0.20862122,-0.14693451
361.99478,279.54135,-4.4453125,1.896875,-5.486946,0.5266266
68.91543,223.32202,-4.3651657,0.27617517,-2.8332956,0.45561522
-119.16455,110.639,0.5592709,-0.79825413,-1.2340678,0.0018454551
-263.01523,38.36621,-1.1295322,2.8177102,0.18861493,0.05180483
-360.6809,9.345703,7.602534,4.894965,-0.23540354,-0.17474985
-391.10815,,-1.0502447,-7.5314827,-0.36466208,-0.13419381
-298.38696,,-0.0451079,-3.4431078,0.22681765,-0.19079983
-186.27637,,1.5855122,-2.387268,0.16720572,-0.565182
-93.87695,,2.4640625,-1.344553,-0.25339293,-0.2775177
5.3947754,,1.528949,-3.1384099,0.0907547,-0.29050523
74.00952,,-0.12985821,-4.820163,0.638387,-0.30534974
84.61719,39.58203,1.3377936,-4.925631,0.68731344,-0.8628866
79.45825,49.19409,2.846232,-3.0225976,0.05651016,-1.1656449
79.14435,66.06869,-4.168692,1.8536956,-1.0101875,-0.79685056
67.61226,58.825977,-1.1053833,1.0094098,-0.5779618,-0.08176937
34.503807,50.857716,1.4123303,-1.1605558,1.0188268,2.7636633
10.809717,45.282227,1.1488411,0.41422883,-0.2753275,3.4778447
-1.1061523,47.793896,-0.6975773,-0.898901,-0.04105568,2.311912
-23.34673,58.133545,-0.25525856,-2.6401153,-0.066613,-0.0031230927
-42.733498,69.309326,0.7415657,-1.4223953,0.044366647,-0.11344643
-48.330666,79.58769,-0.64229584,-2.3032508,1.618721,-0.42358875
-42.621143,93.106544,-1.2906113,-1.9421898,-1.838816,0.5788792
5.738916,106.49834,0.115465544,-1.2297195,-0.18171683,0.35784692
27.64336,110.09941,-0.56879425,-2.9035811,0.49920893,0.14364204
46.702736,112.483055,-1.0681794,-1.615516,0.64975566,-0.5279385
65.52974,113.67183,-1.963652,-2.2604892,-0.7881588,0.2993973
83.1876,113.734375,0.41935235,-1.6213772,-0.8648844,-0.5979082
98.58711,112.78667,-1.1277657,-2.5041313,1.0838999,1.847688
110.54775,110.971725,0.46361083,-0.7390709,-0.91510755,2.686227
117.82129,108.41724,-2.571483,-0.36691436,0.059679795,1.6389853
127.38467,105.198044,-1.2396332,-0.9541939,0.5273584,0.8186474
141.2625,99.995804,0.8296493,-0.42488632,0.26773795,0.485149
108.13438,82.991165,0.18117599,-0.64119035,0.004301834,-0.010030365
56.053368,62.905617,0.5297424,-0.20614776,-0.92518294,-0.06338978
48.42754,45.493065,-0.14186096,-2.1138763,-0.09564857,-0.25870228
50.059326,42.72173,1.7826073,-1.6604195,0.051138114,-0.4588669
31.16211,47.777733,-2.5891082,-1.9683487,0.5034092,-0.4056759
-18.340673,54.22759,-0.17973785,-0.67358935,0.5393343,-0.5191719
-125.765335,38.0855,-0.30845413,0.9932312,1.5751019,-1.1884053
-221.5605,-41.549416,-0.62186587,0.0017135621,2.0737395,-2.3953888
-70.825294,-134.22794,0.1864357,0.6726357,-5.3262267,1.9545987
162.80815,-132.2045,0.26870346,-1.1748466,-1.5425866,1.2127434
128.3212,-37.235695,1.2323959,-0.32434234,-1.0134691,1.7650325
-4.213721,-2.7066894,-0.65828323,-0.20105973,-0.0054224012,2.2174058
-62.58203,86.83628,0.02503891,-1.4575074,-0.39575005,1.443029
-97.00899,170.69096,0.15506439,-2.7494507,-0.9854609,0.8478794
-120.06099,206.64507,1.4427109,-2.6831498,-0.083932064,-0.49891424
-138.4876,213.77129,-1.9438813,-5.9800706,3.680828,-1.8313916
-155.9396,183.83652,2.3929017,-1.7385712,0.34341913,-0.44056034
-161.50117,162.59555,2.3887024,1.8330017,0.010289622,1.4472606
-135.07999,128.91988,1.8117096,2.3222518,-0.49334708,-0.21930532
-72.70732,97.889404,2.7856598,0.42730254,0.64282787,-0.39347172
-13.852442,78.91836,2.8367753,1.6374512,-0.1458412,-0.98752034
14.630518,84.852005,0.4980896,2.078479,-0.10330305,-0.58887386
2.3395507,83.76074,1.8598907,0.22491303,-0.7589889,0.74046963
-11.87915,92.37036,-2.7079575,5.9742126,1.5246704,-0.27261543
-2.1456056,88.23271,0.77547455,6.114064,-0.0027706982,-0.59832764
-0.86630857,99.90674,-0.1487259,1.5288788,0.14900644,-0.26086774
-3.5073242,100.2479,0.97773135,-1.1769714,0.16540094,-0.15797687
-1.8262208,99.74341,-0.08934021,-0.14048462,-0.10857882,0.06207218
3.1512694,97.44609,0.101205446,-0.008688355,-0.041605663,0.1497101
4.2455077,95.24541,0.36117706,-0.04821167,0.003145504,0.10136976
-0.354834,94.44096,1.4995377,-0.8054428,0.00103302,0.013923144
-5.5319824,94.89995,1.5314636,-2.679933,-0.052056573,-0.7099263
-3.7854493,91.76875,9.45222,8.430992,-5.7980776,-6.339368
-0.60288084,87.495705,-17.734327,-3.6504211,0.3607255,0.045311015
-3.378418,79.67617,3.4669967,0.34135133,0.63058233,0.25740647
2.999414,80.31445,5.1244187,-0.79500735,-0.04692626,-0.11949124
8.118017,76.4353,-4.4099913,-9.826622,-0.117520355,-0.4466421
-1.1496093,68.22978,-9.14534,-2.0897598,2.7822323,-0.30083126
-5.349756,64.48242,-1.1094452,-2.7415237,0.57273304,-0.26214346
-1.7467773,71.6707,-0.7407425,-7.2141066,0.5868254,1.0090358
151.11235,79.96016,-1.3876946,2.3060143,-1.6349032,1.1742196
273.83496,22.044678,0.58712006,0.2674164,0.03941686,-0.44574243
404.39853,-68.47964,-0.18717727,0.070366666,0.7895888,-0.5287458
567.0575,-168.11592,-0.045900725,-0.28599626,1.0952781,-0.71278584
541.0627,-253.75362,0.101825714,-0.014846039,1.3022614,-0.70962715
312.6916,-238.9956,3.677426,-0.73483735,2.103112,0.01933403
103.146194,-149.8669,0.42060393,-0.36976165,-0.06113434,-0.7629715
-18.803125,-59.54004,0.025473023,-0.40459594,1.9428047,-0.54119265
-61.95293,7.8996096,0.6480881,-1.5260941,4.6187797,0.46084213
-103.73594,117.453125,-2.7391174,1.3878921,2.8307953,-5.644849
-96.964745,298.73135,0.55135953,-1.1516984,1.018953,-13.3067045
-82.60508,409.92596,-0.6145813,-0.16483231,1.2965744,-7.8724275
-157.17929,466.39346,-1.029718,-0.24146271,2.58985,-3.375876
-229.68692,533.069,-0.46458054,0.59817505,1.0931702,-1.3898621
-263.73862,540.2245,0.28884202,0.07372513,0.059786987,-0.7594391
-253.03496,375.71503,2.7225661,0.30534744,-0.11572876,-0.6232727
-197.68326,161.25957,1.2942009,0.3896225,-0.46850282,-0.3027374
-140.52661,2.5669434,1.826947,-0.17823792,-0.84270936,0.271756
-110.57446,-100.268845,0.43369827,1.565123,-0.6495514,1.5458374
-12.399023,-86.70298,-3.259063,0.1834198,3.2917786,0.5982788
39.712402,-34.035595,2.2363944,-0.717717,3.0213745,-0.16962281
-14.347656,21.45786,-5.8280325,2.4356086,2.722232,-1.3470886
-20.014746,26.896046,-1.4103836,0.8978386,2.2635071,-0.9366394
-11.366699,32.444386,0.7393654,-0.9806137,2.281903,-2.0862548
-13.452685,42.004005,1.5685165,0.9937569,2.990158,-2.7706847
-25.183252,46.820995,0.12497711,0.71661836,3.980826,-4.9256105
-33.745117,51.844776,-1.7358253,-0.41651458,4.4845214,-3.0548584
-76.30532,106.255905,0.95335543,1.5937035,5.058276,-5.1597047
-118.40523,158.40752,1.0877388,2.3716812,7.447107,-7.451581
-129.12949,195.26685,-8.561745,4.2638345,5.0207644,-12.540601
-123.05957,176.84741,1.5559723,5.7024765,4.4606323,-5.5699587
-61.522022,130.97408,1.5465225,9.2354765,-3.3670897,-6.0481997
67.71553,91.49336,-9.509102,6.35735,-6.486926,-5.444049
172.004,135.53629,-0.2612587,-0.4027771,-7.967261,-3.3540893
245.98628,177.3807,0.24881402,-0.18934746,-12.127124,-3.959961
281.6577,246.56157,0.21578026,-0.081324,-11.361261,-4.785245
177.33237,231.07382,0.63957137,0.00857048,-12.248367,-6.4658446
,,,,0.38545036,-0.5197506
,,-0.52171975,9.971844,0.94019854,-0.19282532
-328.3794,,1.1419967,-2.440548,1.661129,0.1750824
189.00098,-103.72986,-1.234916,2.760379,0.8977417,2.366529
494.17538,-112.03369,-1.3351395,-2.9211106,-1.0206878,1.9696518
441.41986,45.848045,-0.63856965,-0.28891793,-4.82862,3.6392403
188.20117,-18.775293,5.317179,-0.70650065,-0.03796921,-0.09741478
-105.778175,-44.413086,-2.779111,2.06443,0.12590942,-0.87596416
-302.6937,-56.069946,-0.6159811,-2.5106392,-0.4582178,-0.8387262
-397.35645,-29.126547,0.972324,0.6520861,-0.39355832,-0.63915807
-388.14722,26.58191,-0.79965717,0.29349908,0.070859626,-1.0173596
-298.01178,118.20972,-3.727337,-2.053421,0.10341434,-0.669628
-186.21259,82.46167,-0.44655076,-6.2303505,0.16918841,-0.60419434
-86.51135,54.688965,-2.651216,-3.2338493,-0.6970893,-0.08563833
2.5845947,26.561768,2.1706243,3.1280837,0.9099644,-0.49509907
62.02948,26.43164,-5.6792016,-0.89808273,0.9768875,-0.79536533
78.555115,34.82373,-2.1173453,-1.7879989,0.86017877,-0.55094224
68.36719,51.809814,-0.7420677,4.3571563,1.2758995,-1.3139465
59.489258,66.25254,-1.078449,3.3445907,-1.7852314,0.33267385
57.41738,99.22002,-0.36855334,-1.84084,-0.7917358,-0.9807949
36.975636,114.02051,2.2304509,-2.0087647,0.12958212,0.2505454
11.506299,112.7917,1.3879344,0.6935444,1.3620075,0.2588381
-5.1609373,113.95122,0.7431698,-0.7854908,0.5627739,-1.1253895
-26.464794,112.11064,-1.5797447,-0.39274597,1.0372441,-1.2383915
-44.783836,107.69932,2.4430566,-4.906676,-0.38829213,-2.1819358
-53.676613,106.06724,0.13864669,2.5281417,1.0235916,0.05199776
-47.54531,108.6499,-0.07677307,0.6132294,-1.5152544,-0.24744606
1.6878906,109.099754,4.971308,-4.0478644,-0.29174393,-0.4493123
24.635742,112.552345,0.24763183,-1.0644089,0.355542,-0.31752357
44.513966,115.559425,-1.3993523,-1.938968,0.5927607,0.34807092
64.178955,117.96318,-5.228461,0.011780548,0.0017673492,2.0182831
82.593895,119.77251,2.4969802,-1.7501366,-1.1672666,-2.7407985
98.593895,121.125244,0.38473663,-4.2505417,-0.82602274,-0.12629986
110.96836,122.218994,0.18000945,-2.4241881,0.3544322,-0.28981048
118.50493,123.219284,-3.5963197,0.7210022,-0.094074346,0.69171304
129.05551,124.13662,-2.3242874,-0.88215256,0.34958696,1.8623893
147.65596,123.34194,1.8973892,0.1420662,0.58453673,0.8868467
123.75493,115.79917,-0.3020958,0.61061704,0.54857445,0.6731014
74.20713,98.881004,-0.087804414,-0.1463112,-0.6992773,0.05715542
57.48667,85.6499,1.7470077,-3.4967048,0.029497528,-0.16485175
49.259033,81.07544,2.2968354,0.91061705,0.21686363,-0.11378002
27.296484,79.661575,-0.7569443,2.1104705,0.54655,-0.1302084
-4.6023927,72.04541,-1.0378311,-0.9620956,0.81878966,-0.109616086
-49.779884,31.951513,-1.3475418,0.44471055,1.3187596,0.21067467
-95.45215,-65.20146,-2.09722,-0.5295151,0.3834526,1.057594
-22.763966,-172.45499,0.19465943,-0.5405571,-1.2650211,1.0609372
73.16699,-132.33267,0.43323287,-0.0022003173,-1.8175796,1.1923454
-4.704736,13.201367,1.9399414,-0.96968764,-1.6440163,0.5663791
-110.16128,125.27226,-1.3655975,-0.7835724,0.39864412,0.33828658
-133.0214,200.30273,1.752333,0.4832779,0.71428746,0.09307394
-130.42216,235.72672,2.8674805,-1.1097549,-3.4426894,1.1716745
-123.8124,241.17822,0.33361512,-3.35354,0.1877377,0.12458162
-100.783005,202.2625,3.572554,7.590843,-1.7199234,-2.9553843
-110.43257,157.95493,-4.505862,2.6794937,2.0046737,-0.45617795
-133.44482,111.53062,0.15389557,2.129422,0.24376273,0.5577637
-104.65015,88.13389,-1.0805954,3.4653993,0.035931684,-1.9799019
-53.15674,66.68496,-0.89738923,2.3958678,-0.66179365,0.17749867
-6.9816895,60.18638,0.8130783,0.53263247,0.30447468,-0.67067647
5.635596,59.97007,1.0380204,0.78217924,-1.2893553,-0.28545237
-4.864502,70.981544,0.5513504,-0.4473877,0.9143566,-0.061637044
-7.3205566,66.532616,-0.841156,0.24364623,-1.7033246,-0.5044832
-11.972803,75.96831,-0.21276855,-0.6058197,1.526551,-1.6100298
-12.073828,87.50859,-0.14568786,-0.4362076,-0.608682,-0.49020138
-2.6114259,98.81714,1.0362152,0.59151,-0.049050808,-0.086942434
1.7588867,96.32715,-0.7518875,-0.5259689,-0.21790242,-0.17803821
7.928613,91.68599,1.2949219,-1.2737198,-0.07269852,0.117818855
8.366015,85.97754,-3.2316957,-1.2881836,0.49611235,0.12608646
1.6202637,81.67041,0.36230317,-5.7523394,0.06410396,-0.19166903
-2.3271973,79.08169,-4.8501205,7.750615,-0.7109735,0.9443494
-0.24731445,78.37803,20.022663,-5.35273,0.14910284,2.8848386
6.8297853,74.03223,-0.89467776,1.409906,-1.4938997,-0.6311299
1.924707,69.77773,4.010034,0.8863403,-0.49329862,-0.3793067
-3.53125,78.03589,3.377301,-10.326543,1.4019406,-4.4013405
7.915918,84.468796,14.613841,0.64599305,-0.2508282,-0.3502257
10.85498,89.38408,-13.0512905,-5.2301435,-0.22552495,-0.031285178
-7.163574,82.375244,-6.040236,-3.4398437,-1.4725626,-1.7132308
-6.1631837,75.84326,4.616777,2.8384597,-4.0047965,-3.4641185
174.57368,56.756493,-0.1418602,-0.16672364,-0.47204405,0.88192236
346.60883,2.7409668,-0.0053596497,0.15472107,0.109895945,0.059906267
484.03192,-76.34878,0.06403275,0.4378357,0.96051323,0.053272296
617.47327,-130.3254,0.0019172669,0.3292694,0.8738146,-0.18253365
532.49084,-128.8917,0.16346207,0.61295545,1.3106207,-0.17923126
242.18497,-64.93203,0.36383972,0.25795975,2.0113246,-0.2513466
36.53076,12.792773,0.8492813,-0.4941635,1.2493118,0.2367607
-57.009766,27.917969,1.2693268,-1.7137573,0.95454025,-0.6135704
-152.48828,50.65908,-0.57362974,1.5551208,2.3017166,0.3417511
-294.20392,179.7714,-1.457016,-2.3259597,15.81335,-8.560715
-293.48526,414.45938,-0.9706383,-1.7152771,0.8878876,-7.4584503
-195.2955,574.0882,-0.42883453,-0.13365784,-1.1833222,-2.7061493
-208.4086,641.3873,-0.7311737,1.4871209,-0.3069397,-2.2614045
-230.39922,673.04034,-0.22849885,-1.2044693,-0.26674804,-0.6827423
-132.53535,616.9203,-0.09794693,-0.20360489,0.034158327,-0.27015686
-13.322119,436.14453,2.0525308,-2.1839333,-0.19974975,-0.3864929
-0.46289062,154.50098,0.15981445,-0.39889908,-0.8788788,-0.5267822
-33.20864,45.68574,-0.4656601,1.0185486,-1.1107941,-0.44258118
-35.97593,3.1660156,3.064579,1.7027794,-0.7928772,-1.3462219
-15.991162,-58.516846,0.14677124,1.3635696,2.7009492,-0.88114625
-20.123974,-13.885986,-0.53565824,-0.50932693,2.605835,-0.63086545
-32.58965,4.7587404,-1.6822097,-0.9785217,2.2322266,-0.5931824
-22.272411,8.790674,2.7898102,0.25748366,2.4984772,-0.86564636
-18.600391,10.989599,1.4919899,2.358111,2.1866302,-2.0639312
-19.100098,15.601758,-3.1973548,-2.879561,3.6472106,-1.8885009
-28.870459,16.111622,2.6920326,1.1798394,3.3393188,-3.9649568
-96.252884,45.43628,-2.5095832,-0.68989104,5.7105346,-2.4937196
-148.48975,120.08496,-3.5012825,1.6103737,4.237323,-8.864624
-151.23111,172.22539,0.16260032,0.35999718,10.013654,-7.2929015
-128.28926,170.77759,6.0765758,-0.82752955,6.5304627,-10.132563
-65.200096,138.68784,-7.4558096,11.15328,0.29642946,-10.974737
-8.405762,92.06319,0.69689065,0.48229027,-4.9520874,-11.446564
43.5208,73.11572,0.5780508,-0.27063352,-11.551666,-9.2245
131.76147,115.80757,0.329842,2.0760217,-10.304346,-2.49823
201.90385,143.96664,0.35964736,-0.1764904,-11.557129,-6.85827
219.62422,179.87881,0.16436425,0.11194916,-8.482974,-2.7625458
267.57144,199.88086,0.24487916,0.15887909,-10.246396,-3.205185
,,4.3296957,-9.349928,-0.111859895,-0.5427809
,,-1.2317451,-3.066489,0.047711946,-0.42252046
-291.91406,-297.83154,1.8977115,1.372208,0.34343186,-0.051235963
-175.55525,-380.30225,0.73492277,2.7976851,0.21961136,0.66414106
79.89752,-520.7851,2.73022,-4.6595407,-0.5055977,1.1205803
402.04355,-405.618,-2.456002,-1.0596634,-0.37240523,0.82598114
437.5744,-371.44678,-3.8332608,1.1059313,-2.044896,-2.0428836
159.17656,-288.89893,-0.14469424,-1.1404414,-0.32280046,-0.7178915
-144.00752,-211.2876,-1.7550099,-1.0963147,-0.043981742,-0.37007198
-358.81793,-142.5726,0.5219542,-1.4074066,-0.24052373,-0.45084897
-463.47552,-62.127735,0.6344827,-2.010282,-0.21837215,-1.1349761
-443.59235,20.951843,-0.53573036,-0.48097134,-0.010640144,-1.2294518
-315.281,91.44861,1.2315773,1.8093235,-0.31334743,-1.0694962
-172.5809,74.45996,-2.6393154,1.2886989,0.014043045,-0.27684364
-68.92798,43.445435,-3.2993667,1.9127772,-3.1069834,-2.3357167
17.782862,4.35968,3.6980462,-0.16916808,0.9265175,-0.5117645
68.70542,-0.73461914,-0.30256099,-1.0422621,0.8489975,-1.0000626
69.79712,17.077343,-1.8440803,0.30577183,-0.12192383,-0.7999741
52.932323,33.259766,0.80901587,0.9033173,1.3500767,0.79814494
29.596338,63.638527,0.017954063,-0.29779148,-1.1245129,-1.411639
19.844288,104.505325,-0.3813347,-1.2137913,-0.08672371,-1.0810753
20.932129,135.79688,0.8886223,-0.5550133,0.2784872,-2.363034
10.879004,143.80069,0.17515106,-0.80597687,0.08343963,-0.89313334
-0.42509764,139.46338,-0.8740257,-0.56932294,0.9029047,-1.3999742
-17.094824,130.88867,0.30350724,0.43894273,1.8245494,-0.9088024
-36.690086,117.74805,-0.6237564,-1.5574601,-0.9761852,-0.59340936
-49.28125,110.658936,1.244529,-3.2397385,-0.042303085,0.21010628
-45.477345,109.74805,0.9267006,-2.7853844,-0.8474134,0.14006443
2.1100097,107.147804,-0.7965042,1.8682396,-0.6316239,0.090125464
21.183691,111.282425,1.5665634,1.4115661,-0.13816138,0.6793243
41.291893,115.37339,-1.2571442,0.7736908,-0.554413,1.2778825
61.31665,119.17153,-0.9255142,0.6903488,0.19354248,0.023782063
80.025536,122.68306,2.5500572,0.6487595,0.8544437,0.3072609
96.140625,126.097946,-2.7388902,0.77377623,-0.7357332,0.5324467
108.45371,129.64677,0.71625364,0.07092972,-0.00702219,0.1920888
115.90366,119.36006,0.015000915,3.0287704,-0.7341936,0.06939278
127.26201,122.48511,-2.9754043,-0.54559934,0.6488562,-0.21028161
149.59995,124.327,-0.11078568,0.36089095,0.7689818,0.5007518
132.5953,121.35825,0.9511078,-1.5830284,0.66471636,0.54490834
86.20264,112.35918,1.9909141,-1.8872681,-0.03287659,0.27616805
66.23311,103.95117,0.77968293,-1.5925567,0.0007669449,0.041258812
