Faults,Archaean - Early Mesoproterozoic polygons_Contact,Late Mesoproterozoic polygons_Contact,Middle Mesoproterozoic polygons_Contact,Neoproterozoic - Ordovician polygons_Contact,Archaean to early Mesoproterozoic geological provinces_Contact,Cainozoic geological provinces_Contact,Cambrian to late Carboniferous geological provinces_Contact,Jurassic to Cretaceous geolgocial provinces_Contact,Late Carboniferous to Triassic geological provinces_Contact,Middle to late Mesoproterozoic geoglocial provinces_Contact,Neoproterozoic geolgoical provinces_Contact,Res_C1,Res_C2,Res_C3,Res_C4,Res_C5,Res_C6,Res_C7,Res_C8,Res_C9,Res_C10,Res_C11,Res_C12
1197.95,28809.19,487.66,433538.2,487.66,103384.64,5133.91,33249.32,173898.01,54454.46,28809.19,23637.52,2.6418275724006537,1.108728414823856,-1.8567075008653209,0.5530150132332712,-0.5628373854340002,0.3356289297851971,-0.1609106339808699,-0.1961657595154127,0.4700108025241492,0.3948689208044435,-0.3667048019194667,0.0076612566477862
116943.73,73229.45,212418.97,278455.64,31578.86,73229.44,62020.75,31578.86,133644.9,3380.37,212419.41,76084.45,-5.612706036608804,9.717017494945017,-4.901846565085128,1.3553911101264495,1.1546208498565034,-0.9364464634999368,-0.79558636253617,-0.0053374131174151,0.3549682245022822,0.4021461269868664,0.4827696585519345,-0.6900016892367414
12708.91,53565.33,747625.57,102407.81,912.01,53565.33,6061.97,63254.83,157125.51,49682.89,102344.94,85520.92,1.2828502512575315,-0.8194313106341383,-1.7281713988586638,4.15309266342052,-2.387174741326274,0.7116187649258141,-0.1635473638333903,1.657331158905887,0.5891822372123455,0.1773578075779249,-0.3699489265998311,0.5368022821173483
503.25,20425.57,20425.57,448541.87,17359.14,95666.3,27820.09,17361.37,186726.02,136909.1,20425.57,27942.88,3.3061118204555013,-0.5737958503596396,-1.410458120193902,1.044413764945347,-1.15622184391975,0.1188332094040336,-0.1764477945448029,-0.0769091220579131,0.2858049972401946,0.342140069776795,-0.4247023947710791,0.1314220897462152
14240.54,14240.54,20100.04,334222.58,12051.25,20100.04,16488.64,21199.78,60283.82,18426.15,20100.04,14590.99,-1.724545677017911,5.298221891216912,-3.659798593448624,0.7798019562957514,0.3004306230556334,0.652677281048239,-0.4395870251168917,-0.0532403703708983,0.4026084733037924,0.4811525161061257,0.2656706319770203,-0.4286844205541532
2894.96,3121.35,161582.95,194168.17,4299.57,141313.14,10038.36,53920.19,92817.74,71372.72,194168.13,53920.19,15.247174084614295,-4.101664768229824,1.3938121149853877,-0.7811655341032896,2.725330670703762,0.8844395010004481,1.1660548305847849,1.7843469434839705,1.5060937898882207,-0.6089573824895772,-0.2020427350603149,0.8729880852029034
15662.14,48560.75,791806.89,144354.65,4503.3,48560.75,47739.01,51645.32,119457.18,92572.73,144351.99,59598.75,0.5125362423475289,9.82149830196358,3.233809940176936,-2.752782483559925,3.191898669238001,-2.4076483999834077,0.4057242353690404,-0.9275370747340372,0.0998859785594558,-0.2288041084843521,0.3208487703888638,0.1874694777470199
10358.07,29506.96,29506.96,411211.64,28063.58,66016.59,25334.47,28063.58,151090.79,86128.99,29506.96,29506.96,3.038921039290163,0.517460482538755,-1.482571758384224,0.5692614867618435,-0.6469724271637668,0.3597397983760417,-0.1500343470255746,-0.1710827166217492,0.4656306496626997,0.382792403510287,-0.4497598221233098,0.0569610218764918
605.38,2338.88,263285.76,113268.22,53387.66,253672.41,1898.16,172115.78,59336.94,67312.91,113278.67,172296.17,6.499511428227913,1.3910989882350528,-3.838262287825288,0.5946633531057972,-1.5540567315637803,-2.887090190711465,-0.4239929755838509,0.0789565547469652,0.3888673930303085,0.0092076396466093,-0.2831131977677375,-0.209702402621077
310.38,310.38,131767.88,228357.2,3181.5,78199.58,13270.08,3181.51,60553.16,26707.14,131767.88,3181.51,0.1619564989253021,2.027382568712518,-1.3362141521617423,1.976053180402804,-1.0275190316862384,0.051711233218362,-0.1611115445744636,0.0581497692582762,0.3663979103108329,0.4328975462965825,-0.2267618497183286,-0.0486163752071023
16171.91,46020.55,24998.01,448834.08,115824.8,46020.55,13652.92,115824.8,127840.39,175149.6,123746.35,118111.38,2.1480454135324383,-2.4547708617251,-0.5445812689193622,-0.0977795143091995,-0.6434397282997447,0.0532921758212572,-1.017712551704932,-0.5070897122175374,-0.7481001073582302,0.7819873869615757,0.0318355052210061,0.1481053268592471
4584.55,37344.15,38336.98,377736.31,36392.17,37344.15,25635.2,36392.17,119394.19,64305.25,38336.98,40522.26,2.5267869051811767,0.9779966640288814,-1.6452032090821345,0.9052273685167194,-0.6482787461596485,-0.0509148850039522,-0.191884403513726,-0.3292072731253679,0.5730526585014145,0.4532494709297717,-0.487649845786314,0.0325879045361229
12057.95,172.39,402018.08,12057.95,5159.07,131419.66,217.76,5159.07,11452.74,25606.43,11996.01,13954.8,6.06670053833376,-3.823356488628993,1.886013138625397,-0.4455745799051834,-0.5140479324027456,-1.83639174939665,-1.63107683704001,-0.582695447607198,0.1204247356471997,-0.4354402420560456,-0.361390693406273,-0.6434595428913845
796.58,796.58,24732.19,295534.72,19579.25,47087.49,4480.24,19579.25,28629.1,38883.67,171730.17,65046.62,-0.391172534806444,-3.535002527247557,-2.195633551650848,2.900467211669101,1.5904160389336206,-0.0068034775427428,-1.4984909939902138,0.6783581299186635,0.526213783127306,-0.343419758128661,-0.5414556590639242,0.0237358543419482
2302.73,2302.73,55393.02,339618.77,31384.64,9219.02,93661.55,31384.64,36336.81,51214.56,279062.64,74392.56,2.7101677097543275,-2.8311162349406027,-0.9255569954230924,0.1138181112839134,0.4233164106441287,1.7159675707837243,-0.5502236944618488,0.8738236375231252,-0.2330941529899188,-0.0632365171645219,-0.2226679746017653,0.1298929021377149
1055.77,1257.11,1257.11,609067.43,1257.11,242760.35,1257.11,7956.91,290141.84,270156.62,1257.11,1257.11,-1.0640389959090446,2.5242937840905166,0.9413751721491715,0.7273307860306513,-0.4869874125389859,1.8682681354898705,-0.1367906742595175,1.1504330436301404,-0.3327184692647552,-0.0135663958111093,0.556007884166943,-0.1546608409747065
5923.19,920.35,413404.31,120841.82,43474.63,275665.07,5046.0,213962.29,113529.08,113529.08,120841.84,117246.75,13.21094483447896,-4.642813050955941,-7.133806093712081,1.9995837380310244,5.479996531108108,-0.062174032265521,4.699188277265901,2.618070101206606,0.2517976920525167,0.2345001456600428,0.0720647887653821,0.7683349748613726
123565.66,9476.75,287793.34,263966.21,23906.31,9476.75,59517.37,23906.31,148313.79,36119.91,263966.2,106856.96,-2.6673573747366586,5.3058625849722825,-3.78554266386598,1.7511700131459986,0.0879578436433767,0.2555845612041737,-0.635560217629656,0.3050767437920571,0.5165767161471533,0.443016389513298,0.1222175906681269,-0.4085378186881526
79014.16,1197.06,630311.66,162467.21,7221.95,85620.19,7159.85,21047.81,7159.85,12517.72,162467.21,12712.01,0.5643558071675173,-3.252658846192188,-0.5777055361513933,1.5558862361986872,-0.715406492267938,-1.2228745779199492,-1.8511919414276512,-0.7111569083568149,-0.6870517257076829,0.7225077905441666,-0.2272698771896475,-0.063569728709413
45336.33,3329.48,1073956.97,453261.19,3330.57,207144.15,357.79,3330.57,67741.88,96879.53,453587.18,103013.72,1.3639516078621623,1.531839197039979,1.6901844110341862,0.4272468226488234,-0.3981048287460128,1.0482094531118862,-0.1077856846072941,0.1903509759980798,0.4124166603507248,0.4694275537627708,-0.4126112752202862,0.0283581634270927
14251.61,10573.16,422116.64,34603.97,10499.9,166255.67,7485.26,28292.22,29281.13,2581.37,34552.68,10499.63,4.079464782513711,-4.170492540333052,3.3037672526486204,2.603667833466248,-2.3944347593386923,-2.6348307250380296,0.4361489732566418,-0.957128186457086,0.3253533517936065,-0.3218778168875824,0.848820651699076,-0.442529553021573
2232.4,2545.44,20198.24,339145.61,2232.41,1972.92,78525.02,90795.33,32234.88,45805.85,339145.57,25453.77,2.014839843257004,-4.110166666840158,-1.326498887514635,-0.3051985976941183,0.491814758408319,1.5116111358186215,-1.7314295420978107,1.3708095387402155,-0.9571894315271974,-0.7849443249020696,0.2467617168043652,-0.084459531945721
134.07,2014.62,603385.57,7885.3,5723.13,73184.31,32384.71,47414.57,57160.05,98486.58,7885.28,12882.99,-1.9990101534290567,4.824008429555844,3.107370069155136,1.0410656061122858,-1.7214307516060077,1.0156784085305512,-0.2218194735013963,3.0965094216020006,-0.6245476682772106,0.5089178980828435,0.3129532051140962,-0.7554521186474973
721.26,52524.08,721.26,452983.05,849.64,123023.25,20476.49,54870.2,124447.9,89504.57,58379.16,82378.52,5.268477245658911,-0.0678272397421477,-2.8389888184794536,0.2040684777474826,-0.8678742865836695,-0.3575840349402553,-0.0544497565107069,-0.6307882603853975,0.6255412068509478,0.3474624556757039,-0.5287379470216447,0.0720232681777214
115901.66,2432.69,287713.14,315397.95,13609.77,2432.69,44483.22,13609.77,149148.6,22988.49,287717.65,149148.6,-2.1388004753166623,4.627185775904911,-2.310311191037937,1.322423286434,-0.2152052383688268,0.989648185951313,-0.4398798220077716,0.6741952299690094,0.2378467829228137,0.4272443962652221,0.1409805589586127,-0.248539414491245
1102.66,1744.46,188642.4,169529.98,8892.13,165326.93,24447.66,57818.75,65220.2,57210.27,169529.95,57818.75,6.039336285434482,-7.279365635262144,-2.379522731945117,4.480525994564995,1.3017767262310518,0.7227990181366963,1.2243495197096652,0.8623045760758424,0.6675599882268582,-0.3465790655338072,-0.3230858664883135,0.4409007867202409
705.94,705.94,29256.47,443399.59,30491.42,1738.04,95709.38,30491.42,65917.63,46860.11,325812.47,76480.64,-0.9914548911517728,-0.8581489190383578,-2.1113481628668898,0.6410907054960744,1.4267897829932827,1.6777541266206804,-0.8359302936109104,0.5607591468506675,-0.375021767561803,0.0916448372178013,0.4820235265320979,-0.1958435146097993
3029.35,16880.87,6047.11,357497.88,78390.29,14923.0,5607.27,78390.29,90172.46,95488.71,137879.17,126832.22,0.4062861637649663,-1.347728584464054,-1.2592616622829045,-0.2418928431860965,0.0688230308481217,-0.5331608174760798,-1.1101939300708994,-0.9468735869213264,-0.4674549876609923,0.9524524513446284,0.0204671332632812,0.2109575544596696
30571.49,7511.59,541400.73,388016.55,7511.59,56756.69,7461.75,7461.75,7461.75,7461.75,388016.55,7461.75,-3.155730566290491,4.067286292429134,1.5472912353159012,2.572681923913524,-0.6632157794400156,0.2045621349495894,-0.3322110969916163,0.4098378227863569,0.4759030813753975,0.538487504435085,-0.1474629336216848,-0.128016784498969
2024.28,6581.76,821770.46,155397.01,1107.57,55502.33,9680.67,8210.59,50588.91,50588.91,155573.69,18755.69,-2.283659185401256,2.912047051494449,-1.1933503813893631,2.6375825802772868,1.1838928032578506,-2.1577525514624125,0.4275238462231908,0.9297085402807028,-0.5615641495118784,-0.3843713250592412,0.0988786823296042,-0.0323302656429562
132262.71,44816.75,168814.98,306624.36,1257.68,44816.76,60782.61,1257.68,106332.6,17412.47,168816.72,69836.53,-4.955636869107947,8.833356427866473,-6.192635429245477,2.063982825745557,0.5852029709233911,-1.8458255484375423,-0.8591133177709465,-0.0976100364163181,0.3214158845305035,0.278898784268168,0.4888956251691211,-0.6728086042085896
1409.23,930.5,306416.02,48470.67,28505.06,164469.11,67272.34,35304.69,97711.69,5970.76,48478.53,42815.45,-0.2878784988513769,7.10605142028702,-0.506603371582932,1.308431040429214,-0.174535320096706,-3.834413220525661,0.2630294332822106,0.5269691300779175,-0.640862283477704,-0.1193846168937771,-0.3174235751546317,-0.3485770215729598
4039.62,6297.39,244753.11,110380.46,12705.38,135518.33,53779.95,62428.86,90125.41,17992.81,110397.3,53502.51,1.4917722081387663,2.455945522829917,-1.0780820521479502,2.462029078906512,0.3336599356758443,-1.0508094113740365,1.4506713895315997,-0.2801645246267899,-0.8764316115684052,-0.3625567120411552,-0.8406332628938996,0.1429199877055806
87.74,32059.69,937.09,619857.29,7563.13,279630.06,12228.37,124045.34,353675.46,239740.79,32036.61,115421.04,1.77835803745133,1.202269310594251,0.399789560781226,0.5406112808601158,-0.8075507824094619,0.9479699311221356,0.1109217491891026,0.4669336905215418,0.0813394237832041,0.0714096405126676,0.1289142921031407,-0.0091263535124932
1979.17,1162.78,578843.0,74142.65,9544.07,147100.76,34136.58,109779.41,57875.33,57875.33,74142.7,58048.76,5.20668480317264,1.7312861595038926,-3.2146382297701246,1.2771348938824318,2.463844512358616,2.0852146523196957,2.536644656641178,-1.1077087541279098,-0.8597191805447834,-0.1972846571640739,0.1656809976617241,-0.5149528501655961
385.38,4840.45,349782.9,10381.92,14658.42,133428.2,38517.35,16359.26,57226.56,30183.57,10381.88,17335.55,-0.7487748290182418,3.844499430073875,-0.8020012576241614,1.7408137025876929,0.1466087031434415,-3.4147642773674494,0.0301372042557518,0.2501589861200995,-0.8704673009679856,0.1565041411548948,-0.4241773591680707,-0.4882767483282445
97514.0,17636.69,308340.19,314706.77,22228.09,17636.69,24030.06,22228.09,162351.79,38681.26,308344.49,152860.91,-2.292528986833199,4.798904695294911,-2.215842952605903,1.470118927316577,-0.3582771016457191,0.7588999956939532,-0.4188000456021614,0.7022027179414684,0.2084005957017279,0.4267515756717807,0.1600783356810736,-0.2347507915601906
69784.35,17289.89,32416.22,358150.12,19483.63,17289.89,14567.83,52286.11,52286.11,8577.74,32416.22,52286.11,-0.0774358569461207,3.6279508654694976,-4.042741018803421,1.0341904503544976,-0.5920215275835149,0.0788141392449612,-0.266969066505794,0.3719340012719779,-0.0090522156716111,0.0522365008872586,0.4243306724088554,-0.1646710072485555
6205.52,29665.75,558703.4,122612.13,277.48,45206.57,15719.3,24759.27,13206.82,37040.18,122483.25,45206.57,1.551860225252228,-3.028146129863269,2.273105683206976,5.021829190488445,0.9423053577298846,1.4891785159366295,2.634178050388298,-0.7250320839300756,0.124541298565297,-0.1201232234611014,-0.3523757358977173,0.5235946103946649
855.99,2454.57,192040.89,169541.53,37372.69,180476.46,3778.41,107045.6,87292.63,91317.97,169541.5,109257.14,8.44160221805793,-5.565719417491513,-4.522061865432396,1.089171244220921,-0.3950872878308218,-1.2032624403567094,-0.7179542722778138,0.4383642697823781,0.4411327152468019,-0.7960857858788245,-0.5298267673009596,0.1632219276604036
1502.55,13198.34,4899.21,358553.03,44365.58,25315.65,33504.71,44365.58,78758.44,76134.19,198981.65,131402.58,1.6056801707487356,-1.6258420947185492,-0.5048877782651677,-3.418208757529298,-0.9639145241953844,-0.2420941881499554,0.4222470772151662,-1.5411531054560994,-0.5903056144420786,1.6536189406073791,0.3072797065489239,0.904899907864087
5061.48,18407.06,1860.95,545066.53,1860.95,192556.95,6443.78,20676.0,283465.83,201407.33,18407.06,10417.48,1.7274854950609235,1.040363319758408,-0.0593869004471588,0.8373666382768031,-0.8969692821251365,0.6889526036497341,0.0139661283688789,0.4022533908596597,0.10926679325954,0.075389607897531,0.0734136223276575,-0.0270494848031086
1038.71,19041.49,666069.47,78143.37,345.21,19041.49,21286.44,3049.67,118250.69,45336.92,78143.34,20206.68,-1.5333945444125736,5.58560222778617,0.5639759896335363,-0.9396697788583608,0.7192419317908085,-2.447643976013265,-0.8214942986712812,1.170062393275661,-1.1517133151033787,-0.0577129246249213,-0.5121853522042956,0.3117928991473832
6096.78,8645.09,578287.84,59531.97,4160.45,8645.11,13846.27,11028.55,21239.03,21239.03,59586.03,18968.78,1.4718446918849406,3.9872727254174634,7.990092378765253,-0.0947311857463637,-0.9235979899833396,-3.5360558401357403,0.1709228379959786,1.462939232191695,-1.062644429065923,-0.5011703772423786,0.7575928237608877,-0.5969217944889821
2221.79,4475.45,181987.13,175834.22,25448.21,168825.38,17999.62,92893.87,87941.85,90607.12,175834.18,94994.45,8.54415950461102,-3.963960214439212,-3.692986116821504,0.3979527473509837,-2.2776224657624957,-1.2189908501753983,-0.1781352478647319,0.0052027529494601,0.085670245062198,-0.1275420890621716,-0.4388607690532964,0.130828043150142
886.44,17493.35,962.71,417091.0,962.71,65153.03,2508.42,15878.92,25650.17,63346.5,17493.18,17626.48,-0.9568684005785422,4.529724414862609,-3.533374892650555,1.155025373275396,-0.0762611297573792,0.0857399104204506,-0.4172707145258671,-0.3041662412008012,0.5563346641993938,0.5425259418439784,0.067335581207941,-0.3414483900281824
599.18,1779.06,836964.31,192632.77,325.68,9743.13,34116.79,4554.99,88094.61,132184.37,192632.77,6093.37,-0.2926367542211937,1.6920497671288093,-1.2755476123532905,4.111775160895344,1.3291243655645948,-4.309921407599474,0.2130704096482457,2.1873793128813976,-0.5460597640007181,-1.090201093350403,-1.400523341834359,1.2667353685277492
2565.47,25117.65,856397.96,198885.95,152.25,54363.22,16796.63,152.25,50176.05,50176.05,199139.1,4385.45,3.1633721280928486,-1.215581292252547,0.0978760975800874,1.8813431091495183,0.4406054027958977,0.9808855177615984,1.109458012789921,1.022389106325459,0.0075947346459587,0.0471396617422723,-0.2703101956419411,0.4045464418467182
2438.9,17597.15,635.76,645848.05,10151.74,304381.39,831.95,122505.42,379016.66,266148.1,17571.06,115735.06,1.358170644226571,1.5667994386843958,1.0641618882710595,0.2012223669801797,-0.6098031171095505,1.3960698440513164,0.140594768125329,0.6539374030831766,-0.0278517835697043,0.0334795175846016,0.2565432852557516,-0.024776398150339
1957.16,4821.44,202338.48,157748.29,149.15,140465.55,21869.13,41448.48,53328.5,49772.45,157716.67,20316.2,1.0045347124429287,-2.042584222718558,1.601762906257371,5.104176925762288,-1.3644183193911923,5.024291140279656,2.0491795247560862,-1.0480333190074262,-1.0003324857749905,0.3932834818676163,-1.141395405753365,-0.4281966028827461
4777.67,8645.94,263534.0,92131.18,11855.37,123913.9,77541.57,34789.48,62295.07,28306.98,92147.36,21239.35,1.0473284209040898,1.62435781518959,-2.16987769067071,2.440650165519596,0.0432039892140337,-0.8455626643678242,1.0634978100966874,-0.7214476597906431,-0.3967927565258658,-0.0578859597251061,-0.5349292448576695,0.0733604328933823
1894.46,4071.92,28314.42,402486.93,36531.65,4071.92,143358.37,69591.94,63066.17,1926.73,362036.48,78633.71,2.3562092135941586,-1.2558381234187328,-0.2691818777881418,-5.045013907426382,-0.9530839394717234,1.0735659558550503,-0.4262763845746755,-0.7727593441947928,-1.4540581287784409,1.196226221216368,0.6152663648953347,0.3101814590471343
531.03,4849.32,101756.07,282004.88,2775.5,50122.28,68934.01,2775.5,22259.2,11697.98,282004.84,26692.5,-0.8901704138450751,1.7111301175561833,-0.4996670975360968,1.8262962224578616,2.028419838638636,0.8825535175238151,0.5965931068535163,1.2836704761349234,-0.6057484721360178,-1.2011726530444733,-0.2212027053266318,1.1344617580446488
3394.84,1960.17,662438.86,31513.07,6826.95,48306.65,62051.23,6826.94,62051.23,108759.11,31513.07,6826.94,-6.042397746862993,3.055246612491154,1.345453959971233,3.8789639967684177,-2.3216037749534637,-0.2027575545795385,-1.4520302065300952,-1.5860030753571004,-1.6396387421129892,-0.197872146612934,-0.5818825544559414,0.1909307899483026
405.32,405.33,576111.1,971.32,4794.42,95724.55,49169.06,52098.84,26626.25,132001.49,971.32,4794.42,-2.95947088579212,1.637711292815594,4.896514259167168,3.696584894415935,-2.027661091206667,0.2664237894663889,0.407750963076884,1.5073516948162171,-0.4255360072349001,-0.4469102920970196,0.9384291085483452,-0.2230534571295072
