X,Y
540000,6450000
545000,6450000
550000,6450000
555000,6450000
560000,6450000
565000,6450000
570000,6450000
575000,6450000
580000,6450000
585000,6450000
590000,6450000
595000,6450000
600000,6450000
605000,6450000
610000,6450000
615000,6450000
620000,6450000
625000,6450000
630000,6450000
635000,6450000
640000,6450000
645000,6450000
650000,6450000
655000,6450000
660000,6450000
665000,6450000
670000,6450000
675000,6450000
680000,6450000
685000,6450000
690000,6450000
695000,6450000
700000,6450000
705000,6450000
710000,6450000
715000,6450000
720000,6450000
725000,6450000
730000,6450000
735000,6450000
740000,6450000
745000,6450000
750000,6450000
755000,6450000
760000,6450000
765000,6450000
770000,6450000
235000,6455000
240000,6455000
245000,6455000
250000,6455000
255000,6455000
260000,6455000
300000,6455000
305000,6455000
310000,6455000
315000,6455000
320000,6455000
325000,6455000
330000,6455000
335000,6455000
340000,6455000
345000,6455000
350000,6455000
355000,6455000
360000,6455000
365000,6455000
370000,6455000
375000,6455000
380000,6455000
385000,6455000
390000,6455000
395000,6455000
400000,6455000
405000,6455000
410000,6455000
415000,6455000
420000,6455000
425000,6455000
430000,6455000
435000,6455000
440000,6455000
445000,6455000
450000,6455000
455000,6455000
460000,6455000
465000,6455000
470000,6455000
475000,6455000
480000,6455000
485000,6455000
490000,6455000
495000,6455000
500000,6455000
505000,6455000
510000,6455000
515000,6455000
520000,6455000
525000,6455000
530000,6455000
535000,6455000
540000,6455000
545000,6455000
550000,6455000
555000,6455000
560000,6455000
565000,6455000
570000,6455000
575000,6455000
580000,6455000
585000,6455000
590000,6455000
595000,6455000
600000,6455000
605000,6455000
610000,6455000
615000,6455000
620000,6455000
625000,6455000
630000,6455000
635000,6455000
640000,6455000
645000,6455000
650000,6455000
655000,6455000
660000,6455000
665000,6455000
670000,6455000
675000,6455000
680000,6455000
685000,6455000
690000,6455000
695000,6455000
700000,6455000
705000,6455000
710000,6455000
715000,6455000
720000,6455000
725000,6455000
730000,6455000
735000,6455000
740000,6455000
745000,6455000
750000,6455000
755000,6455000
760000,6455000
765000,6455000
770000,6455000
230000,6460000
235000,6460000
240000,6460000
245000,6460000
250000,6460000
255000,6460000
260000,6460000
295000,6460000
300000,6460000
305000,6460000
310000,6460000
315000,6460000
320000,6460000
325000,6460000
330000,6460000
335000,6460000
340000,6460000
345000,6460000
350000,6460000
355000,6460000
360000,6460000
365000,6460000
370000,6460000
375000,6460000
380000,6460000
385000,6460000
390000,6460000
395000,6460000
400000,6460000
405000,6460000
410000,6460000
415000,6460000
420000,6460000
425000,6460000
430000,6460000
435000,6460000
440000,6460000
445000,6460000
450000,6460000
455000,6460000
460000,6460000
465000,6460000
470000,6460000
475000,6460000
480000,6460000
485000,6460000
490000,6460000
495000,6460000
500000,6460000
505000,6460000
510000,6460000
515000,6460000
520000,6460000
525000,6460000
530000,6460000
535000,6460000
540000,6460000
545000,6460000
550000,6460000
555000,6460000
560000,6460000
565000,6460000
570000,6460000
575000,6460000
580000,6460000
585000,6460000
590000,6460000
595000,6460000
600000,6460000
605000,6460000
610000,6460000
615000,6460000
620000,6460000
625000,6460000
630000,6460000
635000,6460000
640000,6460000
645000,6460000
650000,6460000
655000,6460000
660000,6460000
665000,6460000
670000,6460000
675000,6460000
680000,6460000
685000,6460000
690000,6460000
695000,6460000
700000,6460000
705000,6460000
710000,6460000
715000,6460000
720000,6460000
725000,6460000
730000,6460000
735000,6460000
740000,6460000
745000,6460000
750000,6460000
755000,6460000
760000,6460000
765000,6460000
770000,6460000
775000,6460000
780000,6460000
225000,6465000
230000,6465000
235000,6465000
240000,6465000
245000,6465000
250000,6465000
255000,6465000
260000,6465000
265000,6465000
270000,6465000
275000,6465000
280000,6465000
285000,6465000
290000,6465000
295000,6465000
300000,6465000
305000,6465000
310000,6465000
315000,6465000
320000,6465000
325000,6465000
330000,6465000
335000,6465000
340000,6465000
345000,6465000
350000,6465000
355000,6465000
360000,6465000
365000,6465000
370000,6465000
375000,6465000
380000,6465000
385000,6465000
390000,6465000
395000,6465000
400000,6465000
405000,6465000
410000,6465000
415000,6465000
420000,6465000
425000,6465000
430000,6465000
435000,6465000
440000,6465000
445000,6465000
450000,6465000
455000,6465000
460000,6465000
465000,6465000
470000,6465000
475000,6465000
480000,6465000
485000,6465000
490000,6465000
495000,6465000
500000,6465000
505000,6465000
510000,6465000
515000,6465000
520000,6465000
525000,6465000
530000,6465000
535000,6465000
540000,6465000
545000,6465000
550000,6465000
555000,6465000
560000,6465000
565000,6465000
570000,6465000
575000,6465000
580000,6465000
585000,6465000
590000,6465000
595000,6465000
600000,6465000
605000,6465000
610000,6465000
615000,6465000
620000,6465000
625000,6465000
630000,6465000
635000,6465000
640000,6465000
645000,6465000
650000,6465000
655000,6465000
660000,6465000
665000,6465000
670000,6465000
675000,6465000
680000,6465000
685000,6465000
690000,6465000
695000,6465000
700000,6465000
705000,6465000
710000,6465000
715000,6465000
720000,6465000
725000,6465000
730000,6465000
735000,6465000
740000,6465000
745000,6465000
750000,6465000
755000,6465000
760000,6465000
765000,6465000
770000,6465000
775000,6465000
780000,6465000
215000,6470000
220000,6470000
225000,6470000
230000,6470000
235000,6470000
240000,6470000
245000,6470000
250000,6470000
255000,6470000
260000,6470000
265000,6470000
270000,6470000
275000,6470000
280000,6470000
285000,6470000
290000,6470000
295000,6470000
300000,6470000
305000,6470000
310000,6470000
315000,6470000
320000,6470000
325000,6470000
330000,6470000
335000,6470000
340000,6470000
345000,6470000
350000,6470000
355000,6470000
360000,6470000
365000,6470000
370000,6470000
375000,6470000
380000,6470000
385000,6470000
390000,6470000
395000,6470000
400000,6470000
405000,6470000
410000,6470000
415000,6470000
420000,6470000
425000,6470000
430000,6470000
435000,6470000
440000,6470000
445000,6470000
450000,6470000
455000,6470000
460000,6470000
465000,6470000
470000,6470000
475000,6470000
480000,6470000
485000,6470000
490000,6470000
495000,6470000
500000,6470000
505000,6470000
510000,6470000
515000,6470000
520000,6470000
525000,6470000
530000,6470000
535000,6470000
540000,6470000
545000,6470000
550000,6470000
555000,6470000
560000,6470000
565000,6470000
570000,6470000
575000,6470000
580000,6470000
585000,6470000
590000,6470000
595000,6470000
600000,6470000
605000,6470000
610000,6470000
615000,6470000
620000,6470000
625000,6470000
630000,6470000
635000,6470000
640000,6470000
645000,6470000
650000,6470000
655000,6470000
660000,6470000
665000,6470000
670000,6470000
675000,6470000
680000,6470000
685000,6470000
690000,6470000
695000,6470000
700000,6470000
705000,6470000
710000,6470000
715000,6470000
720000,6470000
725000,6470000
730000,6470000
735000,6470000
740000,6470000
745000,6470000
750000,6470000
755000,6470000
760000,6470000
765000,6470000
770000,6470000
775000,6470000
780000,6470000
210000,6475000
215000,6475000
220000,6475000
225000,6475000
230000,6475000
235000,6475000
240000,6475000
245000,6475000
250000,6475000
255000,6475000
