Faults,Archaean - Early Mesoproterozoic polygons_Contact,Late Mesoproterozoic polygons_Contact,Middle Mesoproterozoic polygons_Contact,Neoproterozoic - Ordovician polygons_Contact,Archaean to early Mesoproterozoic geological provinces_Contact,Cainozoic geological provinces_Contact,Cambrian to late Carboniferous geological provinces_Contact,Jurassic to Cretaceous geolgocial provinces_Contact,Late Carboniferous to Triassic geological provinces_Contact,Middle to late Mesoproterozoic geoglocial provinces_Contact,Neoproterozoic geolgoical provinces_Contact,Res_C1,Res_C2,Res_C3,Res_C4,Res_C5,Res_C6,Res_C7,Res_C8,Res_C9,Res_C10,Res_C11,Res_C12
1266.65,1266.65,429893.6,124313.53,28289.84,258477.59,418.47,225571.61,93013.19,93013.19,124313.5,98326.94,17.7727817473006,-2.1010161369313973,-4.078466851091879,-1.6763196796547388,1.1958894207975346,1.3670118078214517,0.4278236291942915,1.4655291952161336,0.1340570744101344,0.3454459898194693,0.2226872861784491,0.345300449096203
48.22,1302.09,434585.54,120452.54,23483.89,260153.32,4087.75,222947.45,93179.47,93179.47,120452.53,97850.19,12.097976215092034,-6.817863546258336,-6.976707079089353,3.4431395256718758,4.546125647827647,2.2045198844071425,3.404347997889476,2.178070302729344,-0.0431799035234571,1.8645522732865112,1.3254419319708135,1.3168150283754152
3640.36,3473.52,439284.28,116644.08,18779.53,261913.78,8800.18,220405.49,93064.86,93064.86,116180.72,97002.36,12.097976215092034,-6.817863546258336,-6.976707079089353,3.4431395256718758,4.546125647827647,2.2045198844071425,3.404347997889476,2.178070302729344,-0.0431799035234571,1.8645522732865112,1.3254419319708135,1.3168150283754152
2182.3,1847.94,443989.6,112925.58,14277.55,262503.31,13717.75,217948.61,93218.68,93218.68,111688.96,96406.71,11.833427928082244,-6.106355913012225,-6.758409860968593,2.2680385585967997,1.916134440889232,2.558921130389145,3.5681911675671385,1.4169126865167594,0.04256200268851,2.615088500837696,1.7438591106128336,2.2993514985061347
2499.97,868.29,448701.3,109309.35,10247.79,257581.12,17544.49,215579.71,93639.6,93639.6,107242.2,96067.95,11.833427928082244,-6.106355913012225,-6.758409860968593,2.2680385585967997,1.916134440889232,2.558921130389145,3.5681911675671385,1.4169126865167594,0.04256200268851,2.615088500837696,1.7438591106128336,2.2993514985061347
1455.01,637.6,453419.17,105801.48,7348.93,252659.8,20335.56,211532.38,94320.43,94320.43,102846.26,95988.79,17.904529847484525,-0.8998548880464645,-3.6094065394222343,-1.1663920227688789,-1.0501782776034103,2.692188610036353,0.4320168507427973,2.213311446376721,1.666139850547751,0.5018108100035807,0.510299503493116,1.1913034642946212
931.98,1033.93,458143.02,102372.99,5831.91,247738.47,22484.65,206654.68,95194.07,95194.07,98507.96,96169.87,17.904529847484525,-0.8998548880464645,-3.6094065394222343,-1.1663920227688789,-1.0501782776034103,2.692188610036353,0.4320168507427973,2.213311446376721,1.666139850547751,0.5018108100035807,0.510299503493116,1.1913034642946212
2558.59,1502.77,462872.68,99077.04,2755.35,242817.15,17493.57,201782.96,96318.23,96318.23,94235.26,96609.74,16.60293893251385,-2.030837485371817,-3.1914803797258005,-3.2972869222463714,-0.9859511062828692,1.9814660645138469,-0.9595350970675528,1.590822032648333,0.8376388577078794,0.0936340623066656,0.1091565115296852,0.364411973783142
2064.12,255.49,467607.96,95864.58,1581.34,237895.82,12509.64,196917.67,97656.98,97656.98,90037.48,97304.87,16.60293893251385,-2.030837485371817,-3.1914803797258005,-3.2972869222463714,-0.9859511062828692,1.9814660645138469,-0.9595350970675528,1.590822032648333,0.8376388577078794,0.0936340623066656,0.1091565115296852,0.364411973783142
3191.24,1890.94,472348.69,92790.02,587.0,232974.49,7546.98,192059.31,98664.15,98664.15,85925.63,97813.85,12.78515001816798,-4.470480165462583,-3.861860720233465,-4.078884598353347,0.1229036810536676,1.2776840399466305,-0.0442956212789146,0.6680511131342114,-0.5210302204773416,1.2625298855391498,0.5563840080752194,0.3986670846706598
2922.99,628.1,477094.72,89888.6,1718.44,228053.17,2724.47,187208.4,98580.81,98580.81,81912.63,98122.04,12.78515001816798,-4.470480165462583,-3.861860720233465,-4.078884598353347,0.1229036810536676,1.2776840399466305,-0.0442956212789146,0.6680511131342114,-0.5210302204773416,1.2625298855391498,0.5563840080752194,0.3986670846706598
2601.92,1401.02,481845.89,87162.2,334.99,223131.84,521.07,182365.55,98747.42,98747.42,78013.74,96337.22,12.908862881142849,-3.122494056703132,-3.07921521937227,-4.572465505120893,0.6694423309915277,1.321863252892406,0.659149648307336,0.4759071948613619,-0.7544956853366493,1.3504929256101954,0.4275119248694013,0.1320125345344788
2546.07,54.98,486602.04,84557.46,3700.69,218210.42,923.1,177531.4,99067.83,99067.83,74246.94,91911.24,12.908862881142849,-3.122494056703132,-3.07921521937227,-4.572465505120893,0.6694423309915277,1.321863252892406,0.659149648307336,0.4759071948613619,-0.7544956853366493,1.3504929256101954,0.4275119248694013,0.1320125345344788
668.51,548.06,491363.03,81842.49,3286.38,213288.88,3679.55,172706.71,99436.3,99436.3,70633.37,87547.09,16.41246086684147,0.9326026988832864,-0.8426125713032407,-6.096803012364463,0.242522384156466,1.7171172658673672,0.3541641617932107,0.3410722662191841,-0.3779812160652543,0.6055392064671542,-0.0079625037588404,-0.2539696457072174
3847.92,343.11,496128.73,77671.17,1089.94,208367.34,7349.86,167892.27,99346.1,99346.1,67197.76,83254.48,16.41246086684147,0.9326026988832864,-0.8426125713032407,-6.096803012364463,0.242522384156466,1.7171172658673672,0.3541641617932107,0.3410722662191841,-0.3779812160652543,0.6055392064671542,-0.0079625037588404,-0.2539696457072174
5547.86,818.76,500899.0,73603.19,5609.19,203445.81,11723.36,163089.0,99507.37,99507.37,63968.77,79045.08,17.136799066963604,2.972204305930872,0.3167261282121692,-7.214015293189152,0.2519283230581579,1.8577465971680145,0.1361962602861072,-0.3512480995841101,-0.3166775773906191,0.0325197506309144,-0.1048414512726253,-0.2692822284194396
1715.48,1404.42,505673.7,69656.64,10062.41,198524.19,16446.12,158297.91,99918.9,99918.9,60979.24,74932.91,17.136799066963604,2.972204305930872,0.3167261282121692,-7.214015293189152,0.2519283230581579,1.8577465971680145,0.1361962602861072,-0.3512480995841101,-0.3166775773906191,0.0325197506309144,-0.1048414512726253,-0.2692822284194396
449.27,3828.83,510452.72,65853.37,9170.07,193571.04,20705.06,153520.15,99953.34,99953.34,58266.06,70934.88,13.38825057836407,2.136553522169218,-0.6308335136319401,-5.397467479283057,2.6072139170297888,1.668517815862158,0.1102345539913028,-0.2833563547355072,0.0190649027845599,-0.8793315535433482,0.0908534418021569,-0.0056753481839927
2601.77,4813.85,515235.93,62219.65,7214.95,188573.25,25236.87,148756.99,100195.31,100195.31,55869.48,67071.41,13.38825057836407,2.136553522169218,-0.6308335136319401,-5.397467479283057,2.6072139170297888,1.668517815862158,0.1102345539913028,-0.2833563547355072,0.0190649027845599,-0.8793315535433482,0.0908534418021569,-0.0056753481839927
4754.26,6278.46,520023.21,58786.93,8367.85,183575.57,29918.21,144009.9,100682.24,100682.24,53606.82,63367.1,8.254447882315922,0.5543298501775462,-2.290744412683652,-2.286285177104083,6.397140016933796,0.965357273018874,-0.3178535949280837,0.777338703269845,0.7532436635062149,-2.0778192888353693,0.4670058946642534,0.405581773468767
2004.72,1604.17,524813.37,55592.45,4419.35,178577.96,34688.61,139280.5,101331.16,101331.16,50970.25,59851.53,8.254447882315922,0.5543298501775462,-2.290744412683652,-2.286285177104083,6.397140016933796,0.965357273018874,-0.3178535949280837,0.777338703269845,0.7532436635062149,-2.0778192888353693,0.4670058946642534,0.405581773468767
1148.5,1026.55,529607.28,52679.59,116.14,173580.35,39515.81,134570.67,102215.14,102215.14,48705.67,56559.9,7.160096304459636,2.436767460596542,-1.9061847745868208,-3.4617668508732,5.858264586023721,-0.1834801866724623,-1.31443273578306,0.3159415084853494,0.0483840234268349,-1.4221996654234266,1.039443327409817,0.2839686018723622
2206.01,93.43,534404.97,49398.12,662.13,168582.73,44381.3,129882.53,103333.76,103333.76,46867.03,53533.53,7.160096304459636,2.436767460596542,-1.9061847745868208,-3.4617668508732,5.858264586023721,-0.1834801866724623,-1.31443273578306,0.3159415084853494,0.0483840234268349,-1.4221996654234266,1.039443327409817,0.2839686018723622
3247.73,2821.83,539206.34,45303.02,2559.29,163585.12,49273.72,125218.52,104679.49,104679.49,45303.01,50782.16,10.399057382977,7.382478555459153,0.3696949114115359,-8.772258693209007,-0.2675764874227122,-1.07610710709939,-1.90154608926752,-2.1421071973481904,-2.37391919176515,1.7779022059789462,1.7504188882762195,-0.3708565425492783
2518.26,841.16,544011.28,41318.08,655.03,158587.51,54185.79,120581.45,106228.66,106228.66,41318.07,48179.55,10.399057382977,7.382478555459153,0.3696949114115359,-8.772258693209007,-0.2675764874227122,-1.07610710709939,-1.90154608926752,-2.1421071973481904,-2.37391919176515,1.7779022059789462,1.7504188882762195,-0.3708565425492783
473.03,19.88,548819.71,37566.67,2105.95,153589.89,59112.6,115974.54,107909.96,107909.96,37566.67,45962.41,8.972250411227101,6.1660648718456565,-0.8241112366184086,-5.780997693430035,0.7305741661813385,-0.9634555695282446,-0.1334962926569049,0.0602728433329367,-0.8061880606218805,2.311361726380196,1.9960084417292223,0.2392365819644482
246.42,856.22,553631.53,33997.93,1368.71,148592.28,64050.76,111401.53,109792.94,109792.94,33997.95,44197.73,8.972250411227101,6.1660648718456565,-0.8241112366184086,-5.780997693430035,0.7305741661813385,-0.9634555695282446,-0.1334962926569049,0.0602728433329367,-0.8061880606218805,2.311361726380196,1.9960084417292223,0.2392365819644482
627.54,627.54,558446.66,30781.47,172.53,143594.67,68995.14,106866.78,111864.1,111864.1,30781.46,42740.63,8.941975612578112,3.986051916179555,-1.2417480356882025,-4.809987868312651,0.876934204121034,-0.6045064264855032,0.1684392711528647,0.9027909097644916,-0.1675615245081753,1.7320039283903008,1.2241573894167102,-0.1948234595321175
2.73,2.73,563265.02,27836.66,2416.61,138597.05,73939.67,102375.36,114048.7,114048.7,27836.65,41806.31,8.941975612578112,3.986051916179555,-1.2417480356882025,-4.809987868312651,0.876934204121034,-0.6045064264855032,0.1684392711528647,0.9027909097644916,-0.1675615245081753,1.7320039283903008,1.2241573894167102,-0.1948234595321175
23.14,23.14,568086.51,25245.39,1134.75,133599.44,74514.53,97933.25,116402.72,116402.72,25245.4,41458.1,9.784930973136085,2.693517472839189,-1.1339212452495218,-4.8190549548840025,-0.2920420108263841,0.0191853630888654,-0.1027837001787342,0.6236134936437522,-0.1523883728991773,1.1974267449797864,0.4901625541936015,-0.6312828376359829
156.98,156.98,572911.06,22976.11,877.72,128601.83,71025.48,93547.47,118920.47,118920.47,22976.07,40367.44,9.784930973136085,2.693517472839189,-1.1339212452495218,-4.8190549548840025,-0.2920420108263841,0.0191853630888654,-0.1027837001787342,0.6236134936437522,-0.1523883728991773,1.1974267449797864,0.4901625541936015,-0.6312828376359829
50.85,50.85,577738.59,21165.4,225.4,123604.21,67726.08,89226.32,121591.79,121591.79,21165.41,35368.6,9.779126209008531,2.323771833498649,-1.4663515677591523,-3.501184601554415,-1.736369819471778,0.9228504525189722,-0.4476079822254431,0.3468179347738653,0.1632509660667032,0.7074363700731752,0.2006321551650379,-0.6006242312372904
700.73,1806.94,582569.03,19906.07,702.43,118606.6,64645.39,84979.67,124406.79,124406.79,19906.08,30370.14,9.779126209008531,2.323771833498649,-1.4663515677591523,-3.501184601554415,-1.736369819471778,0.9228504525189722,-0.4476079822254431,0.3468179347738653,0.1632509660667032,0.7074363700731752,0.2006321551650379,-0.6006242312372904
1061.97,838.6,587402.32,18292.86,395.53,113608.98,61816.1,80819.25,127355.94,121317.96,18292.86,25372.29,7.353315445703325,1.1440113914386536,-2.852158846234769,-0.3683734426150909,-1.954477366205603,1.6577131576188762,-0.7641560355867638,0.3388672042037225,0.3859536293781705,0.1063567096335737,0.202842717262788,-0.3304605268689722
387.03,920.31,592238.37,15036.99,149.65,108611.37,58254.9,76759.09,130430.14,116579.8,15151.14,20375.5,7.353315445703325,1.1440113914386536,-2.852158846234769,-0.3683734426150909,-1.954477366205603,1.6577131576188762,-0.7641560355867638,0.3388672042037225,0.3859536293781705,0.1063567096335737,0.202842717262788,-0.3304605268689722
4100.71,1767.44,597077.12,12912.52,77.42,103613.76,53258.43,72815.97,133620.76,111864.44,13204.84,15380.78,7.507183651192077,0.9606217845841182,-2.777455376922707,0.3096370674472963,-1.484895917188345,1.342673392487346,-0.9544658354713026,0.9687473451752422,0.5072875735492534,-0.0493605144297392,0.1492656584414144,-0.271117049157101
99.98,4337.63,601918.5,12544.13,97.23,98616.14,48262.68,69009.95,136898.78,107174.88,12482.79,10391.15,7.507183651192077,0.9606217845841182,-2.777455376922707,0.3096370674472963,-1.484895917188345,1.342673392487346,-0.9544658354713026,0.9687473451752422,0.5072875735492534,-0.0493605144297392,0.1492656584414144,-0.271117049157101
1934.16,3692.2,606762.46,8026.03,2974.56,93618.53,43267.93,65364.97,140249.23,102514.66,8026.05,5420.67,10.040469087900224,2.3601246316282465,-1.6489541567943302,-0.2486742700692417,-2.32865986140376,1.4998929377528285,-0.3416881997387034,1.0684450495538715,0.6166656215025313,0.3796527690309896,0.1568836724201764,-0.067401215602083
