Faults,Archaean - Early Mesoproterozoic polygons_Contact,Late Mesoproterozoic polygons_Contact,Middle Mesoproterozoic polygons_Contact,Neoproterozoic - Ordovician polygons_Contact,Archaean to early Mesoproterozoic geological provinces_Contact,Cainozoic geological provinces_Contact,Cambrian to late Carboniferous geological provinces_Contact,Jurassic to Cretaceous geolgocial provinces_Contact,Late Carboniferous to Triassic geological provinces_Contact,Middle to late Mesoproterozoic geoglocial provinces_Contact,Neoproterozoic geolgoical provinces_Contact,Res_C1,Res_C2,Res_C3,Res_C4,Res_C5,Res_C6,Res_C7,Res_C8,Res_C9,Res_C10,Res_C11,Res_C12
972.33,618.47,477433.01,24070.13,15741.54,130195.77,15661.4,15741.54,16713.81,32994.97,29052.68,32032.41,1.1271820400011443,-5.353228140242292,3.0856122855155874,0.8929074980331694,-2.435887794530636,-3.450210195277632,-0.4811839515639957,-1.3191113498904248,-0.9186440993905596,0.8294070184656853,1.286465778356653,0.3028525694364103
3280.1,2500.84,487395.14,12360.64,17063.14,115789.42,20915.47,17063.14,12071.38,43284.1,12380.95,47710.39,2.0659200641427606,-1.8960675463946688,3.173093306264596,1.3793811114566443,-2.9731829993585657,-2.8356079253387896,-0.2278960013141753,-0.8620409914563816,-0.2832183115665087,0.7004680146296953,0.7453210611763366,-0.0040871907809231
685.15,1450.21,495795.91,1295.88,2470.45,103263.95,3752.84,2470.45,5947.02,57866.24,1295.83,61766.44,0.6157805476429712,0.4991578381740656,2.330434091944208,3.2622296318952517,-2.936835711719882,-2.4659287149082267,0.0561551626769696,-0.450511985384875,0.397399847255087,0.3876422080498249,0.4081970950675358,-0.1597424297582792
1352.45,7266.54,504849.63,7249.48,743.13,93379.31,15730.93,743.17,385.67,74017.81,7277.52,50874.6,0.8214166796552604,1.1765811152172352,2.578223964888496,3.069258970519784,-1.9176946585126036,-2.465931251958163,0.1944224669190489,-0.556190323376805,0.5756114069446666,0.0712940516234456,0.1577194753075166,-0.2046783533893236
591.53,3320.82,514219.3,11496.11,17272.29,81310.49,21043.25,17272.29,4828.26,91173.86,11465.64,32972.48,-0.018429476192378,1.7380434483662377,2.44126486853339,3.47218338133808,-1.7743204779835855,-2.70059949279858,0.2377648110168288,-0.6072331285858965,0.5337568895239468,0.0010297510828948,0.1306169432956336,-0.1873356569379296
226.16,1410.2,523244.86,17142.77,2407.4,64482.31,3667.6,2407.4,6048.92,84047.1,17171.12,14667.49,-0.9490673096778964,2.499998587820778,2.603690818821073,3.779019879932037,-1.577973567712082,-3.044829752201273,0.353820652218033,-0.6036990596641018,0.412611136666068,-0.1331432428345493,0.2342897351808341,-0.1246830309941326
10.95,10.95,532830.99,22495.38,7317.92,47962.65,14322.57,7317.92,21585.82,64271.08,22488.88,3918.35,-2.5014295450069186,2.634021365720762,2.8765303483695344,4.546222062604088,-0.6160453236143258,-2.7401750777785328,0.683288367789814,-0.9241678464458344,0.465529339399315,-0.4464313731788071,0.6345697424264309,-0.031891248252423
2794.79,293.24,542984.84,33860.22,4407.95,31756.75,19647.49,4407.95,40915.65,44679.28,33854.93,18855.93,-2.57331165339722,1.2553077881495054,4.174554886089676,3.96767907377068,1.6220615159205765,-1.8173637771486055,1.0012104968720377,-1.7439560683662587,0.5862168127570905,-1.0364640833966756,1.1606040334051266,0.0520799891382119
1140.38,12366.79,553675.18,50214.46,14631.14,12366.79,6258.24,14631.14,25622.4,25622.4,50069.43,1140.28,1.5092959071623144,1.4887497550694215,7.284129153572077,0.2807050047150276,2.0812549120982333,-1.5159573616141089,1.0533353217603905,-2.194816164142916,0.2182702310223931,-1.3131913678111806,1.1492347386215584,-0.0859911400219272
42.11,6588.01,564862.73,67839.21,401.21,6588.01,10141.97,401.21,6363.01,6363.01,68009.66,21136.5,-1.3634517544238218,0.5798353697240272,6.164729879149136,3.822383766405941,2.513226126625228,-1.4314955968456402,2.5052927880887848,-0.7921209386734385,-1.2548595101849656,-1.316384677422173,0.5831168616725874,-0.4901119811074888
5639.21,26499.06,575527.08,86286.46,3785.96,26499.06,27509.41,11350.36,10744.4,10744.4,86419.03,41132.73,-1.222394807969919,2.8765974739518,6.3036679178206505,3.725128031238014,-2.6201445437061968,-1.6256185427573204,0.6556634499332583,1.2471105037304602,-0.7050884415910955,-0.6852865981559032,0.6466586581195659,0.1062646731791812
2138.13,45551.66,586672.51,105224.76,2141.22,45551.66,41486.84,2141.22,29941.79,29941.79,105323.6,42493.03,-0.1506984082090279,0.515849165780544,6.773546503572733,4.014265686925528,-3.480701334582505,1.1541109758794144,1.0691310538776015,0.8781671289971882,-1.0880081497893668,-0.7098729728459935,-0.0477609684905327,0.2594169453974072
4788.24,30773.22,598279.06,105414.73,1412.0,30772.94,30451.84,1412.0,22393.16,49672.32,105414.73,22679.09,1.6642956231012196,0.3785194929988066,8.32122965532689,2.0430904872929663,-1.9251982647920491,2.549745724947467,0.6469646998031697,0.640265723263486,-0.9748261917530372,-0.7873204977453718,-0.321431922545648,0.2946767563239385
796.33,11128.57,610320.45,85443.99,796.29,11128.47,10900.69,883.79,3596.22,69486.18,85443.99,4798.41,3.9526734022883687,3.5211998534013733,10.570689831820234,-1.8668232520649335,1.286251260416954,1.430655105133415,0.1655537825153598,0.9707247796074714,-0.6348244835147148,-0.6321282253775037,-0.1057678344575921,0.5831307590045146
453.79,453.79,622588.99,65491.11,6869.49,7430.67,7399.1,6869.49,7399.1,88409.39,65491.11,6869.47,3.090701335026178,5.149132749521221,10.380306451136056,-1.8994137342549209,2.9501622989519287,1.6451086471228047,-0.1050305267358313,0.5164893112544519,-0.2093387651092181,-0.8778092942323343,-0.1128211973145973,0.6185537291120707
7070.07,1005.57,634942.11,45579.55,20057.75,24686.75,20832.1,20057.75,20832.1,104510.03,45579.55,21859.12,-3.148020080840209,4.200704243156818,6.948738332756276,1.4609095220156216,2.163738679927761,2.005540607390845,0.5277848042245602,-0.0244713449685504,0.0188307668909713,-0.181314572355546,-0.0439854786696328,0.4126125865590369
3001.84,162.17,647654.32,25758.01,19543.1,42013.8,37728.24,19543.1,37728.24,121702.26,25758.01,19543.1,-7.469018535195537,5.205712879013153,3.9943455672635633,4.855777018934178,0.900730197415704,1.3772094134088877,0.879372662641065,0.806136960317513,0.4155608987966586,0.7746712595555206,0.0393424014156438,-0.0024907259828175
1863.98,3524.25,660727.44,5983.54,351.98,60291.92,56115.77,351.98,46844.56,132036.94,5983.54,339.82,-6.45600414971101,5.381346754570743,4.006744170144517,2.9442905417619505,1.031982349868585,-0.0203862110716172,-0.0327347481745206,0.5044871799749164,0.1218817801729589,0.614909569044529,-0.1309283211308299,-0.1357023378621064
650.68,5065.19,674140.48,8356.44,6358.14,76164.73,74772.29,6358.14,51042.07,139623.71,8356.45,11896.84,-6.196977693941045,5.908673206612728,3.948562431026968,0.8236166167533084,2.119275117335231,-2.7645496227925004,-0.6087574602719925,0.3456390144965579,-1.22980309525704,0.1885363457469616,-0.3890765610762479,0.2982891960016461
1253.98,2115.08,687873.56,27075.93,1909.89,56192.63,56192.63,1909.88,56192.63,140544.53,27075.93,1909.92,-6.447206708981223,6.301795092881716,3.219211130662442,-0.0248489591839349,0.0672089527015029,-3.89692447738446,-1.5101962273194174,-0.4237487405956196,-2.318531876938829,0.2120600681624856,-0.51729907229152,0.7320649417150954
8732.26,13795.71,701907.88,46865.57,17556.22,36220.54,36220.54,17556.22,36220.54,142812.49,46865.57,17556.21,-6.870297358039329,4.1729799832313965,1.3622912848639994,3.9327613762852174,-4.4240620060361255,0.7606819956973229,-3.7044632903645,-3.9689795391882265,-3.072531370708379,-1.7643069013199506,-1.5674149037762195,-0.4556479566409154
24293.73,16232.74,716151.89,66780.67,15800.84,16248.45,16248.45,15800.84,16248.45,147772.16,66780.67,15800.85,-5.555718705497839,2.7982690600136397,0.9620388917695726,4.650367080837109,-7.920386833154756,4.285354597224711,-4.436539138745206,-7.701420531989096,-4.471015427937084,-2.745008151326768,-2.558726680979156,-1.0830367352616057
10239.05,17290.64,1901.91,520259.51,17290.64,17145.7,17145.7,48093.47,17145.7,94033.94,322769.13,17145.7,-0.3501862858510339,-0.6781096075838707,-0.1213647334761047,-3.235712966542388,1.6280843841611383,1.880542332098016,-0.3340723198288435,-1.025323364175925,-0.2111144072888807,0.7611808710645153,0.7636940190185422,0.0052599061593732
4464.5,11602.08,17246.18,500310.07,35772.73,11602.08,37117.66,35772.73,37117.66,87455.1,315187.32,37117.66,-1.097062144842895,2.0080904116246274,-0.8244202966940265,-0.6782535622135478,1.541225580282119,1.874698084964241,-0.3047044039608995,-0.3858262712094844,0.1543763154623168,0.2527788324151147,0.6957974585243172,-0.3138107392234118
1989.22,18647.93,9132.73,480364.83,20962.38,18647.93,57089.63,20962.38,46104.17,83062.16,308716.99,57089.63,-1.9833017252423444,3.240748312520224,-1.6442590498102223,0.9842757793258274,1.014738851019951,1.5662491562797414,-0.1858229428807354,0.046853588706611,0.1993131106547381,0.0642013278471437,0.609630331010012,-0.368584926321169
4536.58,30159.77,9827.28,460424.35,11464.69,30159.77,77061.6,11464.69,42368.74,80329.48,303429.25,77061.6,-2.4434183409402768,2.570819227490386,-2.305716040651322,2.029785732934446,0.8062152576086941,1.6207484132823156,-0.1141002017798779,0.1497827035124506,0.0751373258641335,0.008389121224687,0.5377723448272859,-0.3287851001893866
9433.1,19387.58,28168.03,440489.26,9433.1,25766.79,97033.57,9433.11,44528.26,69400.78,299386.78,97033.57,-2.637313687679364,-0.2116348812798198,-2.500563839960168,1.3335258446065066,1.5851110592519966,1.2568237115866656,-1.0099662407250245,-0.063237094914905,-0.5788957701109678,0.0109503802911805,0.5980255450056396,-0.3007560001188744
2647.63,3007.2,43435.07,420560.33,2647.63,34831.5,117005.54,2629.19,34064.77,62685.15,296640.48,108672.2,-1.2278270897563126,-0.7916948367134,-2.183709364224621,1.0029449080291128,1.502021358114228,1.255634524950201,-1.0159139192538968,0.3413087391553108,-0.3400217580655315,-0.1886444333663244,0.3603593482068244,-0.2424564234144578
3762.85,7473.83,38915.02,400638.49,6581.54,48425.25,136977.5,6903.34,18096.5,60700.62,295226.54,118017.22,-1.1935065527990223,-2.6967262923580457,-2.3217814684057854,0.9779914007560274,2.0731102933037837,0.9880145540735754,-1.933714310234036,0.8178167748025459,-0.4268383054989581,-0.590831284706069,0.1802394526819839,-0.3251311772399199
4650.49,24225.5,42873.37,380724.84,14096.11,44014.78,126800.16,14096.11,3872.43,64251.52,295164.09,105393.69,1.2478238735873035,-2.5642097166286204,-1.1088306427174806,-1.6000336334159162,0.4813960699092022,0.9263647754481344,-1.1224454327308944,0.1575269480188511,-0.8883863644339517,0.4581660434225419,0.3494420080128677,0.2036994719618967
3895.25,27568.59,52780.06,360820.74,27184.12,24159.35,118687.13,32254.18,9918.38,72560.57,296454.0,85727.72,1.5523127535786507,-1.9574914520732447,-1.1963844225277114,-0.0582803300269835,0.0293061679601486,1.5487989187531204,-0.8962351572241171,0.787007447706917,-0.5404601478028709,0.1569646440356044,0.0770845824252208,0.0400002766897329
4383.47,8559.02,66921.84,340927.87,37616.93,4410.59,106800.56,48597.89,18061.09,57104.08,299078.77,66262.02,1.32989327218995,-2.8909252042160456,-1.1190919559064714,0.4637512476396253,0.4633064313310889,1.9640172770283324,-0.9500523497512692,1.1522265259202449,-0.4774551599183506,-0.0590511397831017,-0.0806027862682796,0.0511182496466307
2293.2,8565.03,83189.64,321048.32,41106.89,15338.16,89831.67,41106.89,9217.82,40304.31,303003.7,47244.77,1.8628577756817737,-3.2688429153997807,-0.2608506103573119,-0.7716839250749248,0.5166511834736078,2.2609146631503183,-0.6589910772912541,0.9224879578928212,-0.5668589747165391,0.1218967129738,-0.1207387353240795,0.2829455390934043
618.47,24517.63,94547.32,301184.71,23024.34,34818.78,74384.8,23024.34,4285.22,26988.82,301184.67,29554.73,1.2084799572458045,-1.567621558373613,0.2529066761824478,-0.8296245016212898,1.2957211972466047,1.5560388573177688,-1.4504176538905214,1.3154961083881884,-0.7895727136662848,-0.4787316513793725,-0.2201532917529846,0.0778625459326985
4217.57,12163.93,103308.0,281340.42,7684.6,53981.0,61359.37,7684.6,19272.58,20327.89,281340.38,17651.72,1.758104748836857,3.0031337548484887,1.0808065865903205,-1.090646567957383,1.660686563715647,0.1903734545135862,0.4155496884708501,0.7483989936151567,-1.283254799562223,-1.293290914597976,-0.2758406694908681,1.192748266430082
754.44,5067.46,114901.58,261519.87,2849.85,73212.11,48906.68,2849.85,38455.0,20617.53,261519.82,13125.56,-2.0592823790998693,3.125790936032631,-1.0886909880303888,2.784711913598566,2.5130412999352094,-0.7328441932284859,2.0640227845480488,0.6003528166561567,-1.9287609496079188,-1.6739547820608371,-0.0553690068536821,1.7639934042838774
65.17,3550.02,128577.62,241728.87,744.73,92733.83,31614.18,744.73,58190.57,25594.7,241728.83,120.15,0.0889886892012276,3.512520145264424,-0.5908292244320908,0.514789819092938,-0.8262982170388864,-1.7217425534028814,0.224491827171659,0.9763555537213668,-1.3783339411598392,-0.5003103508650083,0.2053185380471832,0.9539295326366056
1076.68,2956.55,143731.66,221975.34,4651.48,112423.81,13363.3,15619.14,78060.86,35560.3,221975.3,15619.14,3.3895900113156467,1.9943171810584128,-0.1690014860192904,0.5878925542385335,-1.818801470605526,-0.3396318234048512,-0.0263586910269867,0.7830035822850798,-0.2041685413829259,-0.1250560579181565,0.169675207418545,0.3354637347503472
422.72,422.72,159939.56,202270.26,4388.63,132206.9,3940.19,32456.98,96002.66,47631.31,202270.22,32456.98,11.71769651837385,-1.388466892600862,2.3152681284685683,-1.571267019640849,1.016422500249185,0.949624304950964,0.4224670545667497,0.6842260362826561,0.4794634213632538,-0.3053424341534784,-0.1349756588359762,0.3538388271795105
944.0,282.42,176925.23,182629.31,8473.16,152046.75,16657.92,48580.23,77312.35,60381.33,182629.27,48580.23,8.624696346819015,-6.229012253994195,-0.571803114964574,2.335932562092053,2.173369424719412,1.028847627981602,1.1090214864342216,0.9396561063511276,0.8151279890170262,-0.4639413058861285,-0.233984926551395,0.5247360837727506
1518.49,2924.52,194484.99,163075.66,5114.34,171898.95,17933.59,62834.23,59480.16,53442.9,163075.62,62834.23,7.377075290731058,-6.567759836794193,-2.1725613924083365,3.691363066514453,-0.0204807651318484,0.1234932609599418,1.0501432793313497,0.756465092590137,0.6307383403683189,-0.1298469963717872,-0.5082138062918504,0.3710663549821668
4919.04,19.3,212476.56,143644.97,13697.9,191285.64,21.56,78393.95,42601.08,43572.68,143644.93,78393.95,13.257580527161233,-3.7720719592761776,0.0194594786614328,0.1509763600194478,-2.612376648415692,-0.9182997992303752,0.2229756100064688,0.4342865474656026,0.6344901727928918,0.1607314165174276,-0.9250456431790636,0.1971449486923261
5053.39,391.5,229882.06,124394.87,6784.95,210786.95,16687.54,91313.33,28835.95,32293.56,124394.83,93982.55,9.272667033235436,-3.614846317374369,-2.004746186079859,3.068122466165565,-3.734438767912287,-1.814807571771262,-0.2375844611461581,0.6177314601461555,0.8250768565194283,-0.0088387029921972,-0.8968589694633947,0.1284095047692751
3887.06,625.53,246724.76,105424.33,9710.75,230373.79,10096.62,104264.27,18704.68,21854.09,105424.29,104708.26,6.606054900382916,-3.2679481941730466,-2.548304023035542,4.018724133712836,-3.597851324537322,-2.5886240472737905,-0.1546032632378264,-0.2474834844597314,0.426173659588018,-0.014052743564323,-0.6223673719668513,0.1973786664314376
1138.4,4569.17,263977.04,86916.6,27704.31,250026.06,1247.13,113435.16,3380.21,11606.74,86916.56,113435.16,11.23541907097316,-0.902008354518602,0.717326861713032,0.9960642961689844,-1.8699062343739556,-3.230343719161765,0.7205358546081583,-0.7004019780294244,0.5758069439013573,-0.1749049382907917,-0.6119453270067243,0.2812566122530686
2558.92,9179.52,281580.89,69243.78,19948.61,269729.45,19230.39,122941.86,5522.78,2365.96,69243.75,122941.86,8.520442999651626,-2.398443220799522,0.4466943367819658,3.6185663554798846,0.9432300150265056,-3.493735047133365,1.9260892967673704,0.0093692695268035,1.266346339173932,-0.3113322445106825,-0.1107740723382927,0.5357968326659795
432.65,2819.3,299464.11,53070.83,8998.64,289473.52,5211.41,130964.35,11719.66,1429.96,53070.81,129129.92,5.992916612310651,-4.460513496895355,0.4471509003037128,6.243831669312428,3.322081351395093,-3.6124155600933374,2.005370384564043,0.8084362708565664,2.036070356478911,-1.0061829692176056,0.3799562206420888,0.6004769545637568
1120.67,1120.67,317599.92,35156.63,2505.26,288151.36,3357.81,140595.53,20295.38,3008.23,35147.96,109371.05,8.670678356701785,-3.3664428358778853,3.431095824295459,3.321854867976019,1.3842457463268742,-3.8921652586533,1.4368248458665362,-0.3506169544044132,1.7223830732747785,-1.2666469561769045,0.4896721153635559,0.0699859395804358
102.78,1583.62,335928.07,17730.25,6542.67,269872.65,1365.6,141936.03,30596.38,16695.58,17741.11,89719.09,10.760768916126754,-3.361781220720469,5.8702023195651805,2.1737008436182443,-0.051586934238168,-2.973534516537564,2.871170963216283,-2.307927669233486,0.3230248851273631,-1.044959555633728,0.565229424715514,-0.7121727596231106
11211.61,1075.73,354419.64,2792.54,1463.14,251855.68,5883.42,121983.91,33130.72,4390.39,2792.53,70212.27,4.621350892404894,-5.883140423162744,3.688620459737385,8.842973220855612,-0.1063615897103414,-0.6516594914907516,5.636445632247923,-3.8182880262013774,-1.178938701211713,-1.3752378270957444,0.5686727219934898,-1.4481418577541854
9034.84,4405.93,372707.5,8030.86,3391.81,234160.89,4016.37,102002.13,35304.81,7208.01,8030.81,51030.25,4.0881835878975,-3.4335800819143985,4.369836159415886,8.390053927437814,-2.42078117577884,-1.2000115620947218,4.904580132602396,-3.476991176758583,-1.5134040510903668,-0.9927911900222104,0.7430576179039379,-2.0769305701839067
8807.29,11187.55,391162.98,4960.74,2409.71,216850.87,16529.69,82029.23,43946.84,3057.53,4960.77,32839.14,4.443600571187268,-1.7286819274667378,5.304096773580119,5.1777671766067135,-3.51697401044558,-3.288373883128871,1.673445159913755,-1.5142095862680591,-0.2353799546448062,-0.6055476263022751,1.4865881094398177,-1.7975797301254863
6617.76,11544.32,409763.44,6617.8,88.34,199663.23,8833.5,62073.78,56427.76,1409.99,6707.96,17357.76,2.127968724984987,-5.655361188889753,4.635497728237338,2.914481452806428,-1.2732164837920872,-4.632251374614444,-1.1507786004732756,-1.217226671119614,-0.7713522766692148,-0.6664205997739223,1.866269167476004,-1.404015711232749
18958.51,7762.65,424762.09,18958.51,161.09,182486.59,811.58,42160.58,44060.23,5773.52,19008.3,5180.84,3.3883410182141454,-5.758188156924247,4.41024980494893,2.0681043322358703,-1.763114768696256,-3.66915063506785,-0.3070240428659495,-1.37176631692691,-0.2035352118907857,-0.5147491804585382,1.4315548407912158,-0.8416496253145446
20285.67,21167.29,432493.61,34124.08,8962.48,165746.73,17458.0,22402.54,24477.1,12509.35,34058.02,8962.48,3.953295786690688,-5.742462099636744,3.7202906076140985,2.1022164072354026,-1.8643612234390308,-2.9135715395826205,-0.0685022756194033,-1.1464243606516735,0.0866564954429371,-0.4796262077701332,0.9472225785132868,-0.560611735603656
4656.88,18134.03,440997.28,46010.56,4656.88,149284.19,6117.21,4656.88,5848.75,3450.22,46010.57,23741.74,4.969722260732534,-4.909137571357728,3.428505211167702,1.5934750545357006,-2.0897491501622927,-2.3777069202425416,0.0893354056726941,-1.0106359678606165,0.189228043964639,-0.2980726957511862,0.5319984922693278,-0.3515570063595256
4748.47,4677.19,450229.37,36488.28,13166.76,133287.71,12003.86,13166.76,12690.71,9983.0,37621.04,40037.16,5.584050887083024,-3.062641894952193,3.1317543634892884,1.5664202467718529,-2.4120519566731597,-1.9144295706176,0.5596962535483158,-0.7360627625858609,0.541352078842536,-0.1166427623777044,0.1876054860922606,-0.1364888854668772
6738.87,1537.81,460146.04,17276.85,26452.06,117607.88,25629.16,32268.7,11109.68,15059.78,22694.54,48778.96,3.738650923800271,-3.5850007195460942,2.3784004602139976,0.6234594047640951,-1.832589105199282,-2.3757257388647006,-0.0289725171920836,-1.0592833971940456,0.1398288137613397,0.2342572084495962,0.1894826107358177,0.0876844424050602
1599.87,814.99,469161.67,1934.73,7567.0,102009.62,28298.77,26959.82,5650.29,29813.7,11290.11,60295.05,2.6705026431076453,-2.2009644699842266,1.9667925153291264,0.9526249377223288,-1.2034959155861138,-2.627672397648708,-1.0984006855277055,-1.1062180538475674,-0.3653796563905642,0.431735844655918,0.2382018519073389,-0.3342675517331985
441.2,6896.71,477883.08,15639.27,6859.89,87534.08,12195.59,7559.48,5363.85,46530.02,3783.55,52285.58,1.0937436644789074,0.5784083387982343,1.209835943524335,2.641863821643625,-1.6772656598909903,-2.360637550664695,-0.1820098950069766,-0.9538159325407204,0.5068417703249996,0.3363248952373377,0.1147238347542744,-0.2316350881884028
2024.18,2811.69,487245.14,26754.86,4330.04,75620.55,3002.39,4330.04,4299.26,64054.63,13157.95,37462.05,-0.916899133148712,1.493908819216364,0.5083570990134209,4.024612089988026,-1.4100032581747146,-2.395315950078622,0.0117371070812483,-0.9932183260276432,0.6724767317155453,0.1703681477218516,0.0838678914006162,-0.243118814759377
3052.91,12971.71,496314.0,30783.58,192.35,67037.7,13106.49,192.35,13106.49,82264.48,23668.34,23525.25,-1.0409060031615405,2.5788656639721848,1.0566099717566284,3.5095194621668413,-0.9061616555315584,-2.9674854753074773,0.1634921431815597,-1.0680723431015524,0.4600724976265122,-0.0312237285406841,-0.0058846414543226,-0.1475745038708983
3940.57,9288.97,505619.68,36242.93,9491.22,53202.01,5046.12,9491.22,5046.12,83562.67,36263.73,6184.25,-0.8553627278446855,3.89483357844928,2.086422717168269,2.647508266730823,-0.406161432645629,-3.3405156418247426,0.2972528231638278,-1.3544238172566034,0.3960386783111956,-0.2982255276554909,0.1488826355191278,0.0421804933246695
4636.32,295.48,515533.64,41812.24,5986.07,37586.62,23631.7,5986.07,23631.7,63613.45,41819.47,11748.33,-0.4693066052518726,3.640867721234464,3.346031072023034,1.879417543430304,0.5145327960420928,-2.5898847617501057,0.354043031410331,-1.9346430570534532,0.8026453006979428,-0.4517557932153381,0.6159712859355272,0.0069813199741262
2317.68,14441.63,526021.49,49128.43,7486.82,19919.68,20658.4,20841.56,42072.32,43710.66,49122.22,17917.93,1.648313063498102,1.7789667910417963,5.395278570107506,-0.0715737545261114,2.107618773630341,-1.395086267824994,0.322221934977133,-2.379951804134274,1.2191545401027235,-0.5010880759642623,0.937841523289178,-0.2923434096730629
2026.2,4956.94,537049.6,62081.2,2686.7,4956.94,5563.95,9982.91,24410.99,23831.73,62075.75,2026.75,1.7526031687975343,-0.2788876438570412,5.944529955142156,0.4976640836397754,2.9818183975084063,-0.1638275535344214,0.8964135731783505,-2.546500372956655,0.893187560862161,-0.7444925067407095,0.8343837057225115,-0.476890739626242
10735.9,7771.34,547887.65,77874.97,1309.47,7771.21,10090.97,10735.9,6794.85,3938.44,77747.6,21971.67,-0.2409899859303357,-0.2831201173107846,4.814523442420263,3.824819072662153,1.7114351558320673,0.6778948358957352,2.0294298351235045,-2.2567436617618224,-0.1388082541011825,-0.8790573707409458,0.3938073773827935,-0.5131727346938436
3841.21,24678.59,558868.57,94798.45,1365.89,24678.59,27348.96,1365.89,11446.94,10655.46,94744.57,41916.59,4.379965028088522,1.4694456021167337,7.070783480309397,-0.4229099649489556,-0.6091229576789012,-0.8893380284030804,0.4259656432248706,-0.337480123788987,0.279757518645616,-0.5530473300372378,0.2950545673091452,0.2552417701759529
3237.2,44220.79,570339.63,112535.21,406.36,44220.79,32310.72,12896.4,29791.66,29188.44,112708.77,48728.63,3.221751539561922,-1.386300732093334,6.042863420589425,1.5127359118912551,-0.3777478302480155,0.4925618991371316,1.1807481137991602,-0.1229257611187191,-0.2683225243987597,-0.596653969222645,-0.196300987559557,0.5164976242880133
4039.18,31400.42,582271.85,106286.61,586.5,31400.42,34573.71,9368.81,31588.39,48860.31,106286.61,31400.42,4.268464855383722,-2.4452053597535657,6.318378310521464,2.095065698510059,1.0797458500779993,2.03708147522818,1.749411637622595,-0.0650718908078569,-0.240267797342955,-0.5376847988870983,-0.408645295700676,0.5918978851291993
9594.55,16238.11,594525.33,86504.93,121.06,16238.11,20750.2,121.06,20092.26,68721.87,86504.93,16351.98,6.1854710840912,-1.731871482796836,7.662308157717139,0.6224534923488034,4.612519462067792,1.908534455466473,2.372631759646385,0.2946225106995611,-0.3449307313753336,-0.1635972492253384,-0.2316340594834007,0.6499117759390806
1515.94,2633.37,606832.52,66775.04,1515.94,2633.37,6945.7,6317.59,6945.7,88645.7,66775.04,6317.4,7.563064357072149,2.331465138141125,8.783370730027796,-1.4017103224947838,3.7681231451938335,1.3972541448056142,1.1378595357538015,0.4535311213538145,0.4623445548536843,-0.2349431354894844,-0.0982758254274071,0.7734922667598002
1724.12,8164.23,619475.86,47100.19,358.68,16752.83,11735.8,358.68,11735.8,105124.05,47100.19,9252.68,-2.845100533795605,0.3599319494195653,3.8077464908986287,5.43412366088537,4.038129323606936,2.14575359607239,2.6438559586507533,0.3567881067259862,0.6790215130543356,-0.000994383062003,0.1730654666140181,0.8203508050597077
12567.55,3972.19,632499.0,27805.14,12832.37,36750.69,30800.14,12832.37,30800.14,107435.49,27805.14,25667.11,-6.57704010592852,2.467092385464947,2.097791323355662,6.883964611329623,1.6564935377900247,1.4239863690373633,1.881524986563728,0.783097427892682,0.7758696713253531,0.5742895996642913,0.1876161657277245,0.3656527976591499
2843.53,40.22,645878.95,10483.42,10261.59,56750.05,46549.77,10261.59,49679.04,113257.1,10483.26,10261.57,-5.014288417554538,4.109548643203875,3.18283165038536,3.320272905070231,0.3955145751050439,-0.1000957734270325,0.1231896701509626,0.5336022563329286,0.3005705790600718,0.5709356876520371,-0.0736041515747445,0.0208371690653909
3268.7,8215.34,659594.01,11996.87,6280.36,64549.99,61026.15,6280.36,64255.0,119625.43,11996.87,5640.34,-4.901126666541094,4.969732852560426,3.381785100646718,1.418954340316487,0.4858767789742229,-1.9101610760481136,-0.6087725179478564,0.2953183057403273,-0.7782131314070747,0.3731577598081212,-0.3148236574423651,0.175046700505074
2882.61,4968.32,673623.71,30446.44,1184.9,57245.66,57245.66,1184.9,57245.66,120566.74,30446.44,1184.9,-6.8701667317985935,4.207120668345349,1.9799410736757548,2.0888635548300964,-1.797328406848236,-1.8855244090849943,-2.273018982276048,-1.1703523739194364,-2.013606361223887,-0.0471715648187625,-0.4264573809394217,0.4277754610722166
9043.42,378.91,687869.24,48892.08,18340.8,37273.29,37273.29,18340.8,37273.29,123201.45,48892.08,18340.8,-6.001446473256843,1.41161426488902,1.2085060670478285,3.836541508191091,-2.8367865841077293,0.5958215604698306,-3.6851376047914814,-2.783661039908053,-2.274948113358095,-1.2514411034944672,-1.0308187314620652,-0.4442618697587152
13402.2,9436.47,702001.71,68218.11,11864.53,17300.91,17300.91,11864.54,17300.91,128917.81,68218.12,11864.56,-4.226281543285963,0.1783932037862436,0.5767129423477174,6.648103637402723,-3.1537194142686324,3.909314396896748,-0.3177290316374839,-4.394694371198209,-1.923648508988108,-1.631616589079263,-1.661363672437845,0.0337640946979569
2817.82,2817.82,7362.1,519249.29,18348.4,2817.82,18200.95,29921.57,18200.95,112507.59,304215.01,18200.95,-1.0775483392686918,-1.2748828247243749,-1.750061522348472,0.7673351514758913,1.658902720751179,1.6590617004443005,-0.9585735616294582,0.1410668754606747,-0.260580638318142,-0.0371774726276647,0.4770968435950471,-0.3134433492288366
3329.97,12145.07,27313.75,499259.48,20359.2,12145.07,38173.19,20359.2,34376.58,106926.22,296550.28,38173.19,-1.5095056776711298,0.6750194987925592,-2.078959219056318,1.6379197925698352,1.1212770223520865,1.5057471528864772,-0.5035963655498307,0.2776615763899447,0.0101969764187412,-0.0391797505243827,0.4846083046988061,-0.3103880176146606
